1.40000000E+0	9.24770180E+3	1.42844109E-4	1.08825312E-5	1.42785998E-4	9.10700000E+1	3.12599000E+1	3.39996000E+1
1.45000000E+0	9.24771113E+3	1.42836350E-4	1.05418643E-5	1.42770962E-4	9.11600000E+1	3.12600000E+1	0.00000000E+0
1.50000000E+0	9.24772191E+3	1.42816132E-4	1.06426041E-5	1.42816132E-4	9.11600000E+1	3.12602000E+1	3.39998000E+1
1.55000000E+0	9.24773234E+3	1.42886793E-4	1.07015124E-5	1.42886793E-4	9.10700000E+1	3.12605000E+1	3.40000000E+1
1.60000000E+0	9.24774433E+3	1.42813957E-4	1.14900543E-5	1.42733063E-4	9.11600000E+1	3.12608000E+1	0.00000000E+0
1.65000000E+0	9.24775534E+3	1.42725927E-4	1.08931389E-5	1.42751489E-4	9.11600000E+1	3.12611000E+1	3.40020000E+1
1.70000000E+0	9.24776591E+3	1.42789535E-4	1.13742184E-5	1.42727266E-4	9.11600000E+1	3.12615000E+1	3.40011000E+1
1.75000000E+0	9.24777725E+3	1.42721634E-4	1.04901771E-5	1.42721634E-4	9.11600000E+1	3.12619000E+1	3.39997000E+1
1.80000000E+0	9.24778779E+3	1.42736552E-4	1.10490841E-5	1.42701725E-4	9.11600000E+1	3.12624000E+1	3.40012000E+1
1.85000000E+0	9.24779927E+3	1.42882818E-4	1.35236100E-5	1.42882818E-4	9.11600000E+1	3.12629000E+1	3.40018000E+1
1.90000000E+0	9.24780945E+3	1.42889528E-4	1.09594398E-5	1.42822582E-4	9.11600000E+1	3.12634000E+1	3.40001000E+1
1.95000000E+0	9.24782194E+3	1.42901510E-4	1.27025978E-5	1.42825210E-4	9.11600000E+1	3.12640000E+1	3.39994000E+1
2.00000000E+0	9.24783134E+3	1.42862765E-4	1.05688141E-5	1.42865782E-4	9.11600000E+1	3.12646000E+1	3.39998000E+1
2.05000000E+0	9.24784359E+3	1.42873399E-4	1.05738759E-5	1.42873399E-4	9.11600000E+1	3.12652000E+1	3.40002000E+1
2.10000000E+0	9.24785437E+3	1.42856608E-4	1.05688646E-5	1.42838458E-4	9.11600000E+1	3.12658000E+1	3.39997000E+1
2.15000000E+0	9.24786511E+3	1.42829217E-4	1.20484393E-5	1.42829217E-4	9.11600000E+1	3.12665000E+1	3.39987000E+1
2.20000000E+0	9.24787625E+3	1.42898118E-4	1.10709991E-5	1.42886358E-4	9.11600000E+1	3.12672000E+1	3.40019000E+1
2.25000000E+0	9.24788622E+3	1.42906984E-4	1.06781428E-5	1.42838883E-4	9.11600000E+1	3.12679000E+1	3.39997000E+1
2.30000000E+0	9.24789843E+3	1.42898032E-4	1.05349937E-5	1.42898032E-4	9.11600000E+1	3.12686000E+1	3.39997000E+1
2.35000000E+0	9.24791063E+3	1.42951706E-4	1.04647056E-5	1.42939875E-4	9.11600000E+1	3.12693000E+1	3.40009000E+1
2.40000000E+0	9.24792076E+3	1.42757392E-4	1.10135121E-5	1.42807902E-4	9.11600000E+1	3.12701000E+1	3.39996000E+1
2.45000000E+0	9.24792989E+3	1.42757842E-4	1.07882087E-5	1.42776011E-4	9.11600000E+1	3.12709000E+1	3.39998000E+1
2.50000000E+0	9.24794185E+3	1.42841266E-4	1.05369431E-5	1.42841266E-4	9.11600000E+1	3.12716000E+1	3.40016000E+1
