filename,successful_fits,I0_count,I0_mean,I0_std,I0_min,I0_25%,I0_50%,I0_75%,I0_max,Tau_count,Tau_mean,Tau_std,Tau_min,Tau_25%,Tau_50%,Tau_75%,Tau_max,B_count,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,Residuals_std_count,Residuals_std_mean,Residuals_std_std,Residuals_std_min,Residuals_std_25%,Residuals_std_50%,Residuals_std_75%,Residuals_std_max
processed_data_batch_38.npz,150,150,0.34558025427928574,0.010924280424395097,0.26081125018734846,0.34437502519106844,0.3480789582157331,0.3516436729128201,0.35831392643269816,150,139.32181956138035,0.34203220835058573,138.10172309814496,139.0909802215536,139.29686775496728,139.5691731345985,140.16048068497767,150,0.023058264617806277,0.0001024673910514784,0.022654921180757116,0.022998413243286914,0.023054444275811513,0.02311876160170323,0.023576518371829155,150,0.0030308620125081074,5.4592662615609566e-05,0.0029197792148607867,0.0029883627590018068,0.003021012556152937,0.0030746860881563248,0.0032022769296736883
processed_data_batch_39.npz,150,150,0.3464940367304554,0.008946772868147015,0.3028750042161502,0.3439789242157376,0.34829152482181674,0.35227398520466846,0.35883866153184624,150,139.34769778316112,0.3420869052993583,138.18754773825518,139.09301988921658,139.3620147251545,139.58674439490648,140.18527304269062,150,0.023089888418402586,8.687123766819102e-05,0.022876239542309166,0.023038776920879505,0.0230927573867043,0.023143292551392546,0.023329678900132888,150,0.0030213111695570364,5.797210523671479e-05,0.002895092205472637,0.002982853675121975,0.0030113690913634583,0.003058937436894656,0.0031760520263515958
processed_data_batch_40.npz,150,150,0.3432541674242512,0.0138377252203437,0.2556793047351822,0.3406925983359856,0.3474846734374427,0.35053203142163225,0.35758114303451477,150,139.3689263804816,0.6574791799883264,138.51494022912883,139.0177414008347,139.3015241134495,139.5079455861577,143.62459627706139,150,0.023060607875356683,0.00012185138671633591,0.022429354337403312,0.02300541516870965,0.023061965473478364,0.02313037954839972,0.023445488506651214,150,0.0030361355368227825,8.811283168055496e-05,0.002926462475768685,0.002978513923652929,0.0030206762349389775,0.003082732701181288,0.0037326010310941697
processed_data_batch_41.npz,150,150,0.3448888867391895,0.007944660182222256,0.3089009841556943,0.3411973780861387,0.347043096646273,0.35001668483288745,0.35947533972823154,150,139.3368458831485,1.296140746258413,135.38602257646303,139.01059768116346,139.2650138030461,139.5063086025918,154.03103506375598,150,0.023080017288973787,9.38529646249102e-05,0.022835348624269298,0.02301512571786836,0.02307640462385291,0.023145727717020077,0.023336425435166216,150,0.003051227616045675,0.00018160840369943208,0.00291456131362883,0.002988503960249386,0.0030229195641839094,0.0030946056455200283,0.005126694858392744
processed_data_batch_42.npz,150,150,0.3409421479906758,0.016998369996669198,0.2567733810411006,0.33909127109272585,0.3452693054527226,0.3491521760000916,0.35877415752901504,150,139.1044951987998,0.36136429057489444,137.88085165057922,138.88954441642036,139.12045340975934,139.3230323376554,139.91961826994702,150,0.023109158900819517,9.6591321966146e-05,0.02277690349070611,0.02305871181068644,0.023114459257661812,0.023173038780234873,0.023342143138945455,150,0.003024540077310436,5.596172714558203e-05,0.002905344334276321,0.002980084696448312,0.003012580627422627,0.0030736452464085982,0.003160493341003926
processed_data_batch_43.npz,150,150,0.3433099729890893,0.01152448889797892,0.2859576054985412,0.3408305246126746,0.34659764820492167,0.34893988282224786,0.3845624218499964,150,138.92694514105173,1.085281022069235,128.40083235562057,138.74416598609815,138.94409379898298,139.19434360518292,143.3019936026591,150,0.02313308043477942,0.00013189738823655484,0.022503595065455687,0.023075028906739695,0.023124854294950613,0.02319560205168077,0.023670529992591813,150,0.003048443374561495,0.0001518521110267276,0.0029187773202032853,0.0029807696498515565,0.0030272601804638725,0.003083411319842271,0.00459621787780331
processed_data_batch_44.npz,150,150,0.3433706993694625,0.00906230830483727,0.28700124770297486,0.3405059229985465,0.3453604354635905,0.34876992646831806,0.3551302859182963,150,138.72666182713468,0.7666535324395092,135.39891550461226,138.44195119154696,138.68904693067645,139.0004233892291,146.0852630583262,150,0.023135865164361967,0.00011794643046313676,0.022307402083497244,0.023060648335010495,0.023140578368402616,0.023209440578569912,0.023340548193854158,150,0.0030422335998084864,8.062066070817363e-05,0.002937142391377754,0.0029852655073674137,0.003026762505321901,0.0030921329237913377,0.003697327566644119
processed_data_batch_45.npz,150,150,0.34150933488609286,0.008092190636199415,0.309005454758789,0.3392293803483135,0.3436423113182888,0.3463983035845011,0.3520237094280756,150,138.47439695795066,0.3279371810201127,137.60719693551118,138.25517955523432,138.4731240701971,138.7202490908757,139.3395381262108,150,0.023107355558724063,0.00010305249806844716,0.0228278212617473,0.023030659190771918,0.023104178268153197,0.02317498631793187,0.02339238865960689,150,0.0030316138383153428,5.9946864013767946e-05,0.0028792242870001807,0.002981482164559186,0.0030217367086865267,0.003083490473625588,0.0031647203799696974
processed_data_batch_46.npz,150,150,0.33595640075923683,0.013044432650779684,0.2504523108898434,0.3318000563451878,0.33921806355378137,0.34374192509598056,0.3514373298392455,150,137.91206906246924,0.971654836422415,134.75168768631758,137.65882920858567,137.87270415035465,138.08883310880628,148.18494360385455,150,0.023140954740829993,0.00010848956966627349,0.022597677604947367,0.02308589449184941,0.023141712057241387,0.02319949141114716,0.023515264116672766,150,0.0030491749483053435,0.00011594310845536007,0.0028924376810872464,0.0029877417806685076,0.003034102021479893,0.003097580475880672,0.004219233375951907
processed_data_batch_47.npz,150,150,0.32803674223700163,0.01290343882029458,0.22163131337170627,0.3261630529181653,0.3316434550354288,0.33486186596284,0.3411633559604315,150,135.8575745596613,0.4153947673629662,134.81757982860648,135.60333518228094,135.87167888969594,136.12327718702025,137.53874007482037,150,0.023190158181550794,9.631949671479577e-05,0.02294792653457034,0.023132663276053855,0.023182394984167118,0.02324397891110582,0.023844834832858524,150,0.0030276408343033385,6.441617485655771e-05,0.002912357096937247,0.0029763853900712134,0.003005916050063125,0.0030853692282526365,0.0033517276105261163
processed_data_batch_48.npz,150,150,0.26355430004105934,0.012946072129899823,0.2210431849806622,0.2575748846511861,0.2639693069536041,0.27159769956693763,0.2877725923034345,150,121.69195378925365,2.0798094753702734,118.5434669691034,119.78491288344787,121.75849592093891,122.9200674789885,126.12973442662255,150,0.02315719155296535,7.735895333503438e-05,0.022961246239034616,0.023110600963534407,0.02315222442643263,0.023209998993323187,0.023352564367847845,150,0.0029817136701403217,5.8818826818436096e-05,0.002874014105093074,0.0029314329096753132,0.0029706770208688224,0.0030349208561897705,0.0030959033812876157
