 21 9366.804138 1.765E-30 8.287E-05.06830.085 2469.97790.74-.012122       2 3 3 32       0 3 3 01                    P 34f     3366632430 9 9 711    67.0   69.0
 21 9367.332281 2.125E-30 3.937E-04.06890.088 2733.05620.74-.011845       2 0 0 42       0 0 0 11                    P 31e     3366632430 9 9 711    61.0   63.0
 21 9367.401484 2.572E-29 2.746E-08.07120.095  197.41660.72-.008749       5 0 0 11       0 0 0 01                    R 22e     3366632430 9 9 711    47.0   45.0
 21 9367.964865 6.813E-30 1.862E-04.06870.087 2345.92090.74-.011938       3 1 1 33       1 1 1 02                    P 32f     3366632430 9 9 711    63.0   65.0
 21 9368.136303 1.337E-30 1.781E-04.06730.080 2718.31800.75-.012660       3 1 1 32       1 1 1 01                    P 40f     3366632430 9 9 711    79.0   81.0
 21 9368.176149 1.951E-30 8.297E-05.06850.086 2443.31820.74-.012031       2 3 3 32       0 3 3 01                    P 33e     3366632430 9 9 711    65.0   67.0
 21 9368.186722 1.646E-26 1.921E-05.07160.095  197.41660.71-.010973       2 0 0 33       0 0 0 01                    P 22e     3666632430 9 9 711    43.0   45.0
 21 9368.556796 6.427E-30 8.174E-08.06630.076  843.03010.74-.013225       1 2 2 32       0 0 0 01                    P 46e     3365632430 9 9 711    91.0   93.0
 21 9368.834555 7.321E-30 1.822E-04.06890.088 2319.94220.74-.011845       3 1 1 33       1 1 1 02                    P 31e     3366632430 9 9 711    61.0   63.0
 21 9368.900664 2.317E-29 2.725E-08.07050.093  234.08340.72-.008995       5 0 0 11       0 0 0 01                    R 24e     3366632430 9 9 711    51.0   49.0
 21 9368.965889 1.387E-30 6.843E-05.06420.070 2583.91970.73-.013990       2 2 2 32       0 2 2 01                    P 56e     3355532430 9 9 711   111.0  113.0
 21 9369.176466 7.822E-30 2.026E-04.06470.071 2443.76040.73-.013832       3 0 0 33       1 0 0 02                    P 54e     3355532430 9 9 711   107.0  109.0
 21 9369.282752 1.515E-30 1.766E-04.06750.081 2685.58900.75-.012571       3 1 1 32       1 1 1 01                    P 39e     3366632430 9 9 711    77.0   79.0
 21 9369.530493 2.147E-30 8.310E-05.06870.087 2417.44140.74-.011938       2 3 3 32       0 3 3 01                    P 32f     3366632430 9 9 711    63.0   65.0
 21 9370.017710 2.502E-30 3.946E-04.06940.089 2685.85510.73-.011658       2 0 0 42       0 0 0 11                    P 29e     3366632430 9 9 711    57.0   59.0
 21 9370.073892 1.840E-30 7.475E-05.06450.071 2540.15630.73-.013912       2 2 2 32       0 2 2 01                    P 55f     3355532430 9 9 711   109.0  111.0
