filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
resampled_data_batch_54.npz,4,66.219340,3.813945,66.059484,3.825060,68.603204,2.410193,68.486333,2.337203
resampled_data_batch_55.npz,4,120.818766,2.472064,120.604909,2.425206,120.779559,2.268274,120.663477,2.180129
resampled_data_batch_56.npz,4,136.047384,0.402658,135.865971,0.467422,135.959238,0.375995,135.758711,0.407302
resampled_data_batch_57.npz,4,138.083593,0.259477,137.886901,0.312162,138.089874,0.267054,137.880946,0.328670
resampled_data_batch_58.npz,4,138.652772,0.326301,138.453189,0.341518,138.670386,0.345406,138.444345,0.347935
resampled_data_batch_59.npz,4,139.015848,0.238452,138.813684,0.298754,139.026936,0.263644,138.819372,0.327388
resampled_data_batch_60.npz,4,139.277573,0.928382,139.003572,0.539820,139.175493,0.307671,138.968192,0.369705
resampled_data_batch_61.npz,4,139.373717,0.274481,139.201277,0.328637,139.380266,0.268923,139.236494,0.303843
resampled_data_batch_62.npz,4,139.458382,0.959743,139.242638,0.520049,139.443892,0.288104,139.237019,0.350702
resampled_data_batch_63.npz,4,139.477344,0.503670,139.289969,0.589744,139.525096,0.258456,139.355325,0.338153
resampled_data_batch_64.npz,4,139.616214,1.069682,139.431467,1.186606,139.484760,0.322390,139.310710,0.338404
resampled_data_batch_65.npz,4,139.586995,0.267493,139.384208,0.311405,139.563909,0.265227,139.360908,0.291536
resampled_data_batch_66.npz,4,139.643224,0.566807,139.464272,0.745979,139.681250,0.460920,139.414999,0.307900
resampled_data_batch_67.npz,4,139.608456,1.022602,139.417991,1.013436,139.698105,0.304240,139.514070,0.338273
resampled_data_batch_68.npz,4,139.692128,0.433951,139.564043,1.294922,139.664061,0.241086,139.473670,0.300611
resampled_data_batch_69.npz,4,139.698181,0.300925,139.527708,0.349930,139.725989,0.287544,139.563828,0.334734
resampled_data_batch_70.npz,4,139.753710,0.228162,139.563186,0.292973,139.759024,0.237319,139.585603,0.299292
resampled_data_batch_71.npz,4,139.732502,0.477427,139.550475,0.609897,139.687084,0.316219,139.505948,0.346087
resampled_data_batch_72.npz,4,139.758953,0.281287,139.568445,0.355572,139.742040,0.276492,139.538868,0.335888
resampled_data_batch_73.npz,4,139.665006,0.986176,139.395150,1.676175,139.756373,0.232537,139.551312,0.279267
resampled_data_batch_74.npz,4,139.776124,0.271715,139.581300,0.335373,139.776596,0.246519,139.589256,0.285803
resampled_data_batch_75.npz,4,139.707959,0.652179,139.543137,0.529612,139.704856,0.406751,139.564555,0.341304
resampled_data_batch_76.npz,4,139.752679,0.238871,139.557920,0.298807,139.736952,0.230852,139.544006,0.309770
resampled_data_batch_77.npz,4,139.683287,0.977483,139.518137,0.930796,139.878468,0.262422,139.677138,0.301815
resampled_data_batch_78.npz,4,139.790612,0.241288,139.596796,0.311415,139.794844,0.198781,139.619525,0.257128
resampled_data_batch_79.npz,4,139.830739,0.859909,139.644598,0.610323,139.806261,0.272248,139.589828,0.304461
resampled_data_batch_80.npz,4,139.857374,0.515592,139.639133,0.505197,139.823439,0.289307,139.593836,0.328029
resampled_data_batch_81.npz,4,139.880243,0.515325,139.653321,0.338418,139.845350,0.262083,139.673671,0.301009
resampled_data_batch_82.npz,4,139.826008,0.592575,139.665048,0.316276,139.750822,0.825431,139.659243,0.264411
resampled_data_batch_83.npz,4,139.907575,1.049326,139.726124,1.378054,139.855836,0.270997,139.659526,0.304117
resampled_data_batch_84.npz,4,139.732787,0.716505,139.512877,0.779656,139.783514,0.277551,139.575109,0.286711
resampled_data_batch_85.npz,4,139.804337,0.601347,139.652135,1.112549,139.804239,0.215655,139.590419,0.274140
resampled_data_batch_86.npz,4,139.710724,0.260761,139.515870,0.308940,139.721169,0.264548,139.509555,0.313491
resampled_data_batch_87.npz,4,139.710805,0.751684,139.565554,0.622261,139.720687,0.219635,139.528852,0.247551
resampled_data_batch_88.npz,4,139.830905,0.483266,139.689069,0.872180,139.802775,0.230147,139.620044,0.272478
resampled_data_batch_89.npz,4,139.896956,0.615316,139.710956,0.823146,139.857126,0.248100,139.647210,0.290602
resampled_data_batch_90.npz,4,139.907573,1.163709,139.810028,1.654964,139.849963,0.250375,139.663211,0.325830
resampled_data_batch_91.npz,4,139.786039,0.432200,139.632301,0.341231,139.800488,0.369956,139.688304,0.322614
resampled_data_batch_92.npz,4,139.849791,0.273209,139.659814,0.307439,139.834808,0.313033,139.642683,0.330504
resampled_data_batch_93.npz,4,139.863856,0.431879,139.660692,0.342044,139.869982,0.261464,139.662762,0.322857
resampled_data_batch_94.npz,4,139.827108,0.583656,139.660274,0.745561,139.865487,0.343804,139.668205,0.340846
resampled_data_batch_95.npz,4,139.840026,0.330222,139.640895,0.427146,139.832689,0.381174,139.666275,0.255921
resampled_data_batch_96.npz,4,139.903135,0.594902,139.663775,0.582944,139.827448,0.268971,139.612407,0.336421
resampled_data_batch_97.npz,4,139.819371,0.335952,139.644677,0.304623,139.766234,0.407027,139.593902,0.309246
resampled_data_batch_98.npz,4,139.910928,0.256158,139.727508,0.318157,139.891024,0.237618,139.722591,0.312362
resampled_data_batch_99.npz,4,139.800911,0.710689,139.575539,0.968444,139.848848,0.253385,139.650649,0.295048
resampled_data_batch_100.npz,4,139.809678,0.686676,139.605311,0.403407,139.774472,0.298070,139.598990,0.291887
resampled_data_batch_101.npz,4,139.852898,0.238160,139.671802,0.281173,139.850820,0.239801,139.675975,0.275723
resampled_data_batch_1.npz,5,139.379740,2.070756,139.207854,2.338242,139.543005,0.577802,139.384992,0.280469
resampled_data_batch_2.npz,5,139.999051,0.241898,139.760024,0.307913,140.027006,0.226172,139.794849,0.282885
resampled_data_batch_3.npz,5,139.689487,0.208658,139.423959,0.278527,139.706439,0.198800,139.456463,0.278637
resampled_data_batch_4.npz,5,139.772785,0.276974,139.477977,0.348722,139.772869,0.263336,139.499568,0.325113
resampled_data_batch_5.npz,5,140.069716,0.158052,139.829371,0.206367,140.051161,0.169695,139.810513,0.218179
resampled_data_batch_6.npz,5,139.908386,0.199899,139.662555,0.256893,139.953588,0.209191,139.713063,0.259389
resampled_data_batch_7.npz,5,139.902646,0.221590,139.650917,0.275788,139.867820,0.223289,139.613419,0.253366
resampled_data_batch_8.npz,5,139.780409,0.273953,139.533671,0.324941,139.757784,0.287288,139.537190,0.333621
resampled_data_batch_9.npz,5,140.099188,0.187813,139.874175,0.239703,140.089852,0.211841,139.876514,0.256214
resampled_data_batch_10.npz,5,139.868271,0.219226,139.630297,0.292745,139.872664,0.198570,139.608835,0.255577
resampled_data_batch_11.npz,5,139.815065,0.748773,139.519017,1.016106,139.857820,0.285823,139.595622,0.308182
resampled_data_batch_12.npz,5,139.427829,1.638762,139.316866,0.937173,139.546309,0.878085,139.469909,0.326439
resampled_data_batch_13.npz,5,139.156154,1.881141,138.824612,2.096311,139.466078,0.503523,139.121676,0.341907
resampled_data_batch_14.npz,5,138.484309,1.719221,138.298587,1.956591,138.381150,0.327091,138.092458,0.279500
resampled_data_batch_15.npz,5,131.927992,0.829334,131.674431,1.463134,131.977209,0.405423,131.790024,0.359265
resampled_data_batch_16.npz,5,112.832439,0.999764,112.613773,0.849862,112.820634,0.885022,112.615191,0.770322
resampled_data_batch_17.npz,5,86.749896,1.039988,86.457882,1.326215,86.901345,0.743274,86.603180,0.789145
resampled_data_batch_18.npz,5,72.086549,0.278115,71.894737,0.368422,72.099435,0.389166,71.977838,0.216543
resampled_data_batch_19.npz,5,75.744026,0.483554,75.588339,0.511149,75.955772,0.404066,75.795727,0.386619
resampled_data_batch_20.npz,5,96.680221,1.037337,96.487694,1.033700,96.630250,1.129250,96.374408,1.121663
resampled_data_batch_21.npz,5,122.836312,0.847675,122.653550,0.842934,122.668416,0.931857,122.491244,0.936433
resampled_data_batch_22.npz,5,136.127259,0.359834,135.913797,0.394906,136.064243,0.399210,135.847507,0.430539
resampled_data_batch_23.npz,5,139.224767,0.248280,139.019586,0.311628,139.223926,0.243697,138.999919,0.311964
resampled_data_batch_24.npz,5,139.519487,0.258424,139.314340,0.320327,139.513509,0.244457,139.299811,0.306394
resampled_data_batch_25.npz,5,139.573650,1.253509,139.404553,1.440838,139.621827,0.391560,139.361161,0.312135
resampled_data_batch_26.npz,5,139.750017,0.402268,139.528365,0.396123,139.724377,0.302488,139.513624,0.352118
resampled_data_batch_27.npz,5,139.632403,0.255687,139.413557,0.303389,139.670025,0.251547,139.422282,0.301482
resampled_data_batch_28.npz,5,139.768768,0.258468,139.569340,0.314297,139.760872,0.279603,139.541968,0.337741
resampled_data_batch_29.npz,5,139.777184,0.240488,139.578578,0.279915,139.763711,0.249201,139.563909,0.279330
resampled_data_batch_30.npz,5,139.821156,1.120052,139.586780,1.002174,139.707941,0.332060,139.523773,0.351547
resampled_data_batch_31.npz,5,139.616984,0.738195,139.386696,1.090018,139.691236,0.268761,139.500564,0.346410
resampled_data_batch_32.npz,5,139.716937,0.267511,139.522505,0.325498,139.754417,0.268446,139.543600,0.341254
resampled_data_batch_33.npz,5,139.727779,0.225445,139.521212,0.275166,139.702225,0.222786,139.500470,0.275564
resampled_data_batch_34.npz,5,139.750457,0.641330,139.570838,0.916376,139.724650,0.473857,139.506174,0.331549
resampled_data_batch_35.npz,5,139.653620,0.286913,139.450436,0.339560,139.663689,0.287194,139.456957,0.334129
resampled_data_batch_36.npz,5,139.620606,0.254406,139.416053,0.315587,139.623763,0.268535,139.430590,0.344810
resampled_data_batch_37.npz,5,139.650224,1.021254,139.418041,1.028966,139.578643,0.738459,139.374728,0.333859
resampled_data_batch_38.npz,5,139.445425,0.969731,139.286127,0.914208,139.533958,0.299958,139.411530,0.347548
resampled_data_batch_39.npz,5,139.516512,0.259962,139.308207,0.306092,139.499049,0.235156,139.282081,0.296562
resampled_data_batch_40.npz,5,139.486604,1.356106,139.198332,1.610133,139.405056,0.300226,139.196484,0.347887
resampled_data_batch_41.npz,5,139.404177,0.539982,139.181066,0.371204,139.373146,0.261896,139.167333,0.322058
resampled_data_batch_42.npz,5,139.277002,0.281296,139.076050,0.323618,139.261432,0.272864,139.085451,0.307254
resampled_data_batch_43.npz,5,139.247415,1.014547,139.096246,1.297999,139.187376,0.247109,138.994269,0.298691
resampled_data_batch_44.npz,5,138.913224,0.344329,138.711508,0.329907,138.893244,0.295515,138.672705,0.338708
resampled_data_batch_45.npz,5,138.680635,0.261412,138.492713,0.306316,138.660320,0.245597,138.448119,0.279895
resampled_data_batch_46.npz,5,138.024974,0.498383,137.799829,0.810367,138.038904,0.237901,137.888171,0.317668
resampled_data_batch_47.npz,5,136.042130,0.361396,135.834320,0.393097,136.096194,0.387138,135.880473,0.385730
resampled_data_batch_48.npz,5,121.873031,1.994563,121.708357,1.967473,122.070924,1.992593,121.924182,1.975494
resampled_data_batch_49.npz,5,69.031921,3.739360,68.887707,3.758807,69.361673,3.477669,69.246975,3.812632
resampled_data_batch_54.npz,5,66.222641,3.813293,66.063357,3.825624,67.951266,1.747303,67.306896,1.964546
resampled_data_batch_55.npz,5,120.824172,2.472037,120.611476,2.426276,120.777028,2.176708,120.491274,2.324583
resampled_data_batch_56.npz,5,136.054110,0.404448,135.875736,0.467209,135.978337,0.404828,135.753596,0.430187
resampled_data_batch_57.npz,5,138.092337,0.259362,137.896013,0.311484,138.067087,0.247246,137.896651,0.295525
resampled_data_batch_58.npz,5,138.659635,0.326241,138.461858,0.341056,138.657220,0.339546,138.426118,0.294517
resampled_data_batch_59.npz,5,139.026041,0.239099,138.822850,0.299978,139.017963,0.261699,138.807736,0.318322
resampled_data_batch_60.npz,5,139.285147,0.927092,139.011587,0.540075,139.166775,0.278623,138.966633,0.353748
resampled_data_batch_61.npz,5,139.382972,0.273488,139.210299,0.328123,139.394938,0.271705,139.229202,0.313298
resampled_data_batch_62.npz,5,139.466063,0.960481,139.251770,0.520251,139.451952,0.274379,139.277975,0.315576
resampled_data_batch_63.npz,5,139.484597,0.505412,139.297293,0.590126,139.556165,0.243092,139.398214,0.317406
resampled_data_batch_64.npz,5,139.623232,1.068725,139.438716,1.186441,139.472129,0.320654,139.320804,0.340204
resampled_data_batch_65.npz,5,139.595301,0.267667,139.392445,0.311015,139.617016,0.281885,139.407520,0.315080
resampled_data_batch_66.npz,5,139.650683,0.567110,139.473587,0.746239,139.702359,0.524472,139.430850,0.317382
resampled_data_batch_67.npz,5,139.615920,1.025529,139.426323,1.013232,139.685577,0.289120,139.498154,0.357171
resampled_data_batch_68.npz,5,139.701985,0.433408,139.573505,1.294151,139.675619,0.219894,139.468176,0.243704
resampled_data_batch_69.npz,5,139.706986,0.301131,139.536574,0.349977,139.719528,0.281389,139.574384,0.287102
resampled_data_batch_70.npz,5,139.763352,0.228024,139.571387,0.293442,139.766573,0.254652,139.586578,0.328929
resampled_data_batch_71.npz,5,139.740459,0.477726,139.558163,0.610984,139.739668,0.303274,139.554672,0.390557
resampled_data_batch_72.npz,5,139.766601,0.280855,139.576510,0.356151,139.708579,0.271173,139.510486,0.334458
resampled_data_batch_73.npz,5,139.671891,0.984162,139.403848,1.673779,139.716242,0.230655,139.537638,0.284274
resampled_data_batch_74.npz,5,139.784538,0.271463,139.590356,0.336084,139.758927,0.250494,139.556386,0.301100
resampled_data_batch_75.npz,5,139.715018,0.651783,139.550663,0.528703,139.737691,0.446960,139.482101,0.275748
resampled_data_batch_76.npz,5,139.761597,0.240671,139.566802,0.298638,139.745325,0.225398,139.515806,0.281832
resampled_data_batch_77.npz,5,139.688594,0.977252,139.526229,0.930739,139.835960,0.459014,139.676405,0.324437
resampled_data_batch_78.npz,5,139.798227,0.240079,139.604754,0.310947,139.792995,0.202203,139.605309,0.254352
resampled_data_batch_79.npz,5,139.836756,0.861991,139.652616,0.610742,139.834701,0.255897,139.639875,0.324567
resampled_data_batch_80.npz,5,139.866365,0.513829,139.646894,0.504710,139.841621,0.273934,139.612722,0.323865
resampled_data_batch_81.npz,5,139.887278,0.514941,139.660631,0.338130,139.875090,0.323398,139.661452,0.319085
resampled_data_batch_82.npz,5,139.833490,0.595334,139.672941,0.316937,139.871181,0.248616,139.663197,0.317490
resampled_data_batch_83.npz,5,139.914649,1.048931,139.734144,1.377883,139.861656,0.227700,139.673857,0.305999
resampled_data_batch_84.npz,5,139.740341,0.716541,139.520893,0.779886,139.781035,0.276868,139.581924,0.285538
resampled_data_batch_85.npz,5,139.812096,0.601460,139.660600,1.111836,139.768100,0.217097,139.561104,0.277337
resampled_data_batch_86.npz,5,139.717406,0.259458,139.524567,0.309313,139.693910,0.278171,139.503720,0.352261
resampled_data_batch_87.npz,5,139.721451,0.753162,139.574015,0.621757,139.764955,0.204026,139.535647,0.251026
resampled_data_batch_88.npz,5,139.837354,0.483923,139.697135,0.872576,139.743397,0.253674,139.589699,0.266112
resampled_data_batch_89.npz,5,139.904987,0.616471,139.718865,0.823607,139.832077,0.268705,139.615966,0.286980
resampled_data_batch_90.npz,5,139.916634,1.164345,139.819419,1.655883,139.908490,0.277897,139.736993,0.351414
resampled_data_batch_91.npz,5,139.795371,0.431387,139.640391,0.340678,139.831251,0.295173,139.687698,0.329250
resampled_data_batch_92.npz,5,139.858156,0.274295,139.667049,0.307235,139.859762,0.259208,139.671804,0.309866
resampled_data_batch_93.npz,5,139.870622,0.432287,139.669498,0.342625,139.883986,0.311900,139.700409,0.320422
resampled_data_batch_94.npz,5,139.836157,0.583749,139.668713,0.745972,139.822918,0.296436,139.664714,0.358163
resampled_data_batch_95.npz,5,139.849389,0.331103,139.649799,0.427383,139.843295,0.258230,139.666568,0.311013
resampled_data_batch_96.npz,5,139.910846,0.595880,139.671459,0.583218,139.885264,0.281854,139.644063,0.324896
resampled_data_batch_97.npz,5,139.829277,0.335476,139.654254,0.303715,139.766639,0.473391,139.633524,0.332075
resampled_data_batch_98.npz,5,139.919013,0.256112,139.735967,0.318855,139.963622,0.251506,139.767346,0.333798
resampled_data_batch_99.npz,5,139.810641,0.712136,139.584810,0.968646,139.899438,0.255964,139.710136,0.320470
resampled_data_batch_100.npz,5,139.819025,0.685990,139.614622,0.402804,139.819414,0.242527,139.640999,0.293204
resampled_data_batch_101.npz,5,139.862977,0.241253,139.680354,0.281707,139.816531,0.235709,139.637341,0.299796
resampled_data_batch_1.npz,6,139.386978,2.069563,139.218292,2.340007,139.492949,0.568226,139.342332,0.267294
resampled_data_batch_2.npz,6,140.006821,0.243199,139.768981,0.307422,139.984489,0.245407,139.741050,0.277100
resampled_data_batch_3.npz,6,139.701131,0.208910,139.435276,0.278764,139.720009,0.220350,139.483990,0.308624
resampled_data_batch_4.npz,6,139.781806,0.279714,139.486495,0.351803,139.870607,0.285688,139.609486,0.375617
resampled_data_batch_5.npz,6,140.075776,0.157212,139.838201,0.207239,140.085745,0.152519,139.857834,0.202447
resampled_data_batch_6.npz,6,139.918406,0.201418,139.673869,0.257470,139.895006,0.223493,139.621134,0.281926
resampled_data_batch_7.npz,6,139.913069,0.222508,139.661015,0.277037,139.908460,0.211816,139.633732,0.231864
resampled_data_batch_8.npz,6,139.786615,0.280110,139.543133,0.328241,139.777545,0.278781,139.545212,0.313708
resampled_data_batch_9.npz,6,140.107104,0.190869,139.883072,0.239922,140.131315,0.178629,139.929678,0.208065
resampled_data_batch_10.npz,6,139.875478,0.217969,139.641559,0.292392,139.846900,0.218447,139.597907,0.298456
resampled_data_batch_11.npz,6,139.821442,0.751813,139.526593,1.015027,139.905570,0.261492,139.635927,0.323414
resampled_data_batch_12.npz,6,139.434889,1.639869,139.326387,0.938638,139.533425,0.871828,139.443940,0.327552
resampled_data_batch_13.npz,6,139.164069,1.880649,138.834366,2.096345,139.455071,0.520402,139.127367,0.385979
resampled_data_batch_14.npz,6,138.492329,1.715889,138.308955,1.955023,138.415029,0.308395,138.164080,0.314765
resampled_data_batch_15.npz,6,131.934606,0.830099,131.684024,1.461481,132.078534,0.450358,131.845955,0.428444
resampled_data_batch_16.npz,6,112.839731,0.999617,112.621139,0.851369,112.911860,0.855374,112.716830,0.690970
resampled_data_batch_17.npz,6,86.751214,1.039478,86.464375,1.328567,86.542723,0.753510,86.356134,0.766052
resampled_data_batch_18.npz,6,72.091058,0.280647,71.901300,0.371056,72.185075,0.219618,72.117002,0.191148
resampled_data_batch_19.npz,6,75.751204,0.487508,75.596983,0.512154,75.620018,0.425653,75.491905,0.425962
resampled_data_batch_20.npz,6,96.686382,1.038375,96.494037,1.032307,97.020635,0.896792,96.850745,0.828499
resampled_data_batch_21.npz,6,122.843446,0.850315,122.661669,0.845850,122.648628,0.957683,122.460949,0.946121
resampled_data_batch_22.npz,6,136.135064,0.360133,135.922501,0.396202,136.110896,0.318044,135.878426,0.392110
resampled_data_batch_23.npz,6,139.231395,0.245889,139.027592,0.310621,139.237513,0.210195,139.010699,0.259487
resampled_data_batch_24.npz,6,139.528222,0.261961,139.323943,0.322245,139.513626,0.280385,139.286272,0.344446
resampled_data_batch_25.npz,6,139.580287,1.254071,139.416180,1.440211,139.552615,0.223947,139.364566,0.292944
resampled_data_batch_26.npz,6,139.756077,0.404718,139.536742,0.397386,139.749987,0.463392,139.506387,0.396396
resampled_data_batch_27.npz,6,139.643791,0.255524,139.423483,0.303394,139.646262,0.267406,139.461101,0.297145
resampled_data_batch_28.npz,6,139.773717,0.261395,139.576133,0.315360,139.776416,0.282694,139.579286,0.324697
resampled_data_batch_29.npz,6,139.785441,0.238948,139.590021,0.279005,139.812710,0.224397,139.633250,0.266200
resampled_data_batch_30.npz,6,139.828422,1.120813,139.596964,1.002602,139.614298,0.403062,139.467004,0.309990
resampled_data_batch_31.npz,6,139.623140,0.737940,139.395203,1.090569,139.770306,0.297853,139.581332,0.349409
resampled_data_batch_32.npz,6,139.724409,0.266797,139.531758,0.325070,139.781909,0.249676,139.557332,0.298919
resampled_data_batch_33.npz,6,139.739160,0.224630,139.533451,0.274838,139.699943,0.191125,139.501805,0.230522
resampled_data_batch_34.npz,6,139.756491,0.643039,139.578748,0.918403,139.745985,0.547355,139.462732,0.361172
resampled_data_batch_35.npz,6,139.662173,0.287585,139.459854,0.340877,139.667696,0.290075,139.442153,0.362206
resampled_data_batch_36.npz,6,139.627906,0.253310,139.423164,0.316172,139.653700,0.273946,139.442187,0.366621
resampled_data_batch_37.npz,6,139.660154,1.020395,139.428195,1.027555,139.709982,0.645924,139.445980,0.321508
resampled_data_batch_38.npz,6,139.454210,0.966734,139.297257,0.913425,139.589128,0.299407,139.442569,0.331006
resampled_data_batch_39.npz,6,139.524974,0.259861,139.316921,0.307718,139.531243,0.241579,139.346745,0.307088
resampled_data_batch_40.npz,6,139.495350,1.358284,139.208917,1.612249,139.500029,0.365914,139.243840,0.358064
resampled_data_batch_41.npz,6,139.413369,0.539340,139.189133,0.369159,139.397240,0.277695,139.180109,0.353694
resampled_data_batch_42.npz,6,139.287326,0.278785,139.084313,0.322296,139.329517,0.239123,139.114707,0.304578
resampled_data_batch_43.npz,6,139.255520,1.015794,139.105462,1.297351,139.197088,0.658149,139.032888,0.331414
resampled_data_batch_44.npz,6,138.921611,0.348331,138.720341,0.332204,138.903030,0.301609,138.668174,0.338134
resampled_data_batch_45.npz,6,138.686148,0.260017,138.501518,0.305295,138.679985,0.268024,138.476850,0.315213
resampled_data_batch_46.npz,6,138.032072,0.500317,137.809427,0.811710,138.077904,0.243404,137.943229,0.279978
resampled_data_batch_47.npz,6,136.050042,0.356515,135.844548,0.393128,136.056006,0.378378,135.853376,0.341290
resampled_data_batch_48.npz,6,121.880461,1.993643,121.717344,1.967502,122.142053,2.108167,121.745711,2.061455
resampled_data_batch_49.npz,6,69.038593,3.738200,68.894535,3.757104,68.510352,3.023797,67.908434,2.861055
resampled_data_batch_54.npz,6,66.226578,3.814344,66.069812,3.825259,66.915576,2.510504,66.703639,2.489581
resampled_data_batch_55.npz,6,120.833458,2.472566,120.620330,2.426785,120.022726,2.447464,119.824240,2.440454
resampled_data_batch_56.npz,6,136.063853,0.400934,135.883360,0.467258,136.099526,0.376217,135.909683,0.415662
resampled_data_batch_57.npz,6,138.098154,0.257568,137.906043,0.311718,138.050439,0.250995,137.891585,0.294230
resampled_data_batch_58.npz,6,138.666725,0.324162,138.467985,0.339989,138.686118,0.397640,138.463476,0.350274
resampled_data_batch_59.npz,6,139.032618,0.239181,138.832063,0.299194,139.031005,0.266725,138.820595,0.306860
resampled_data_batch_60.npz,6,139.295151,0.928144,139.022697,0.541121,139.133306,0.257380,138.947802,0.344247
resampled_data_batch_61.npz,6,139.388239,0.276309,139.218365,0.329048,139.437334,0.242865,139.265954,0.297348
resampled_data_batch_62.npz,6,139.473180,0.961344,139.260214,0.519353,139.447503,0.266263,139.250571,0.318571
resampled_data_batch_63.npz,6,139.490734,0.508009,139.307685,0.591357,139.563803,0.239814,139.413298,0.297107
resampled_data_batch_64.npz,6,139.630362,1.068714,139.448930,1.185263,139.577667,0.326173,139.458117,0.314201
resampled_data_batch_65.npz,6,139.605623,0.270272,139.403144,0.312411,139.650263,0.224294,139.427054,0.311670
resampled_data_batch_66.npz,6,139.658524,0.565982,139.482289,0.743966,139.736271,0.596829,139.431249,0.260999
resampled_data_batch_67.npz,6,139.623282,1.022439,139.436975,1.012694,139.709055,0.276699,139.513464,0.300092
resampled_data_batch_68.npz,6,139.708829,0.435251,139.582455,1.295420,139.611577,0.208609,139.414383,0.258982
resampled_data_batch_69.npz,6,139.712745,0.299072,139.545300,0.348247,139.818833,0.283665,139.665925,0.343028
resampled_data_batch_70.npz,6,139.771391,0.228951,139.580547,0.294647,139.778204,0.236148,139.592738,0.328995
resampled_data_batch_71.npz,6,139.751737,0.477269,139.569321,0.609058,139.704847,0.309523,139.511212,0.311451
resampled_data_batch_72.npz,6,139.772803,0.281667,139.583813,0.353720,139.745014,0.266887,139.542714,0.341192
resampled_data_batch_73.npz,6,139.681538,0.986281,139.415729,1.677163,139.803140,0.248413,139.593571,0.293368
resampled_data_batch_74.npz,6,139.794213,0.271046,139.601687,0.335179,139.789750,0.267586,139.582534,0.308816
resampled_data_batch_75.npz,6,139.726242,0.652340,139.563042,0.528810,139.667074,0.503685,139.545353,0.355204
resampled_data_batch_76.npz,6,139.768475,0.240750,139.575601,0.299019,139.749145,0.221038,139.577353,0.306788
resampled_data_batch_77.npz,6,139.699552,0.973816,139.537010,0.927565,139.818653,0.518071,139.714477,0.310620
resampled_data_batch_78.npz,6,139.806088,0.243275,139.613264,0.313696,139.785733,0.242649,139.585781,0.295803
resampled_data_batch_79.npz,6,139.846782,0.862104,139.661883,0.609303,139.757115,0.270709,139.555644,0.337549
resampled_data_batch_80.npz,6,139.871558,0.515848,139.657691,0.507318,139.780422,0.266214,139.540342,0.325029
resampled_data_batch_81.npz,6,139.899456,0.512786,139.671771,0.336243,139.877205,0.256649,139.694786,0.325280
resampled_data_batch_82.npz,6,139.842963,0.593919,139.683533,0.317279,139.894244,0.205840,139.656832,0.282289
resampled_data_batch_83.npz,6,139.923217,1.045138,139.744589,1.375112,139.873243,0.279518,139.648941,0.319596
resampled_data_batch_84.npz,6,139.747657,0.715338,139.532183,0.777457,139.755328,0.216394,139.529583,0.298244
resampled_data_batch_85.npz,6,139.821563,0.602620,139.671298,1.112459,139.803997,0.190435,139.589944,0.247465
resampled_data_batch_86.npz,6,139.723836,0.260064,139.532120,0.307344,139.734406,0.245676,139.559408,0.273741
resampled_data_batch_87.npz,6,139.726951,0.752036,139.583787,0.622180,139.774644,0.224088,139.546649,0.268800
resampled_data_batch_88.npz,6,139.844905,0.486180,139.704430,0.872262,139.800737,0.247466,139.646507,0.298885
resampled_data_batch_89.npz,6,139.914340,0.618793,139.727635,0.824646,139.864803,0.192445,139.656737,0.230258
resampled_data_batch_90.npz,6,139.924296,1.166800,139.829353,1.655985,139.872936,0.238634,139.685405,0.293704
resampled_data_batch_91.npz,6,139.803591,0.433845,139.650664,0.341689,139.862642,0.274149,139.721253,0.308693
resampled_data_batch_92.npz,6,139.866066,0.277467,139.676749,0.309131,139.864543,0.262679,139.646946,0.320076
resampled_data_batch_93.npz,6,139.879230,0.432390,139.678940,0.343659,139.894882,0.241045,139.711940,0.303627
resampled_data_batch_94.npz,6,139.842782,0.582585,139.677447,0.745429,139.911887,0.280240,139.738188,0.363549
resampled_data_batch_95.npz,6,139.856701,0.326069,139.658766,0.425797,139.848250,0.186888,139.650451,0.197139
resampled_data_batch_96.npz,6,139.918774,0.595130,139.680414,0.582991,139.893249,0.360831,139.651850,0.347546
resampled_data_batch_97.npz,6,139.833908,0.334755,139.663928,0.303902,139.790927,0.357667,139.619629,0.326918
resampled_data_batch_98.npz,6,139.927771,0.254762,139.746164,0.316434,139.838468,0.217691,139.644294,0.272597
resampled_data_batch_99.npz,6,139.817108,0.712770,139.595474,0.969262,139.904519,0.255744,139.724383,0.285932
resampled_data_batch_100.npz,6,139.825528,0.686597,139.623876,0.405256,139.813890,0.263225,139.602140,0.316935
resampled_data_batch_101.npz,6,139.867268,0.238282,139.687874,0.280216,139.848669,0.252557,139.678839,0.296670
resampled_data_batch_1.npz,7,139.368258,2.067665,139.202731,2.340774,139.546212,0.637391,139.334160,0.291275
resampled_data_batch_2.npz,7,139.985135,0.241554,139.759358,0.305853,139.990245,0.177686,139.737329,0.250375
resampled_data_batch_3.npz,7,139.676210,0.210681,139.425289,0.285396,139.692739,0.227724,139.505352,0.321307
resampled_data_batch_4.npz,7,139.757311,0.275896,139.474217,0.345526,139.716317,0.257651,139.428888,0.350007
resampled_data_batch_5.npz,7,140.058169,0.158654,139.830233,0.214940,140.095954,0.163000,139.876704,0.203945
resampled_data_batch_6.npz,7,139.899736,0.206521,139.663542,0.258670,139.867320,0.227838,139.609884,0.262194
