filename,I0_mean_orig,I0_mean_filt,I0_std_orig,I0_std_filt,tau_mean_orig,tau_mean_filt,tau_std_orig,tau_std_filt,B_mean_orig,B_mean_filt,B_std_orig,B_std_filt,residuals_std_mean_orig,residuals_std_mean_filt,residuals_std_std_orig,residuals_std_std_filt
processed_data_batch_65.npz,1.4307670590237858,1.4307661427301734,0.046827694303020063,0.04682779961531001,139.35477480255256,139.35489020797908,0.31666330624006656,0.31669061368905904,0.023271018854285414,0.02327095408911193,9.923972709066303e-05,9.921974760504588e-05,0.003308300848431592,0.0029106187134198807,6.25124030812671e-05,5.403523993589982e-05
processed_data_batch_66.npz,1.4288252131437464,1.4288238811536011,0.0551717495237348,0.05517203706158843,139.43604253068176,139.4362128958289,0.7645398128818566,0.7645632318659777,0.023281014386371847,0.02328091576491369,0.00026273295344718514,0.0002627387627729499,0.00336163727482537,0.002967394637300047,0.0004833427675058603,0.0005030273409818014
processed_data_batch_67.npz,1.4316358991157734,1.4316349967697273,0.06137481786636372,0.06137483280265982,139.38977798701467,139.38987797215304,1.0220820578206664,1.022067693639238,0.02328172773076344,0.02328169855712331,0.0001065204872225783,0.00010652515542016713,0.00336574137979009,0.0029793779266265837,0.0006673529535769085,0.0006941183126980068
processed_data_batch_68.npz,1.4187321388504963,1.4187306771720456,0.07329619443229268,0.07329630130418856,139.53815481497267,139.53834577895444,1.3468630836894158,1.3468406624792457,0.023241384909571464,0.023241269273973207,0.0004940069259804752,0.0004940011001429064,0.0033878091020164954,0.0029904897251986384,0.001124240572729224,0.0011493087112259067
processed_data_batch_69.npz,1.4226207678811684,1.4226198604671685,0.06514275146521975,0.0651428352488946,139.50065569715548,139.50077554881688,0.35453626053494747,0.35449698008278163,0.023260980958520583,0.02326090425072457,9.747917659207781e-05,9.747033534705147e-05,0.00331026545729568,0.002913152047623225,0.00010268892429127488,0.0001039088939885035
processed_data_batch_70.npz,1.4167706005361747,1.4167697554282415,0.058615640114143636,0.05861561991945147,139.53532399786607,139.53543172860796,0.2981947129206792,0.2982387739301342,0.023312288768415786,0.02331222811337182,9.127261313665408e-05,9.127682631771376e-05,0.003295180299061234,0.002899016008439305,6.260432138363752e-05,5.058130294808363e-05
processed_data_batch_71.npz,1.4231285666078786,1.423126991749719,0.06129929134953937,0.06129917005862999,139.52330826401075,139.52349480274665,0.6215915632122438,0.6215956956619105,0.023236125956714145,0.023236043435368472,0.00014481951068778,0.00014478254246455148,0.003334509372118323,0.0029320525330908337,0.00023967740035858557,0.0002474210314502962
processed_data_batch_72.npz,1.4300220082995425,1.430021076616226,0.046092918500038556,0.04609331147431535,139.53931221337382,139.53943050920225,0.36139182628235056,0.36135964704645734,0.023240577875511204,0.02324051236245386,9.998745768561296e-05,9.998593408306114e-05,0.003303219924181439,0.0029016840270103105,5.759149930287729e-05,4.981410501322836e-05
processed_data_batch_73.npz,1.4288898384871247,1.4288884008833642,0.06569588898622766,0.06569584547859227,139.36308852639422,139.363247163703,1.711890837379858,1.7118852305832553,0.023302286504201603,0.023302240964450417,0.0003884989153685373,0.0003885125926957006,0.003443960134719773,0.003041735502294317,0.0011371559927739671,0.0011723873004637435
processed_data_batch_74.npz,1.4261469360254497,1.4261456332451143,0.05725079774284127,0.057250821394818935,139.5528600360879,139.55301918626589,0.34091714175752214,0.3409343738323549,0.023323954847906496,0.023323874765967978,8.480717767491484e-05,8.481197720434343e-05,0.0033119040785732556,0.002901180035391079,6.770808546728915e-05,5.210809708780409e-05
processed_data_batch_75.npz,1.4130856117124433,1.4130845631751083,0.07340505786932255,0.07340478063657485,139.51585403647718,139.5159759652472,0.5316980761616692,0.531661980726536,0.023380683300129133,0.02338063454295245,0.00017526653620431328,0.00017525681941371265,0.003371404364277779,0.0029718240242505942,0.00037650632678192306,0.0004050096759316021
processed_data_batch_76.npz,1.4275296691547994,1.4275285656243601,0.04912026619360987,0.0491203060484447,139.52798210723338,139.52811656258683,0.303617862026413,0.3036212134036047,0.02347465355614067,0.02347458709277977,0.00010937732982217126,0.00010938383635414847,0.003313214777138913,0.0029039579594625814,5.882208519659765e-05,4.977280150385297e-05
processed_data_batch_77.npz,1.4267779704317887,1.4267768963808738,0.05469908010123171,0.05469918478380418,139.4901498381113,139.49028217321057,0.9416261917138381,0.9416227095940415,0.023429540848978202,0.02342947270542713,0.00022742927875028785,0.00022740609035522356,0.0033685095812993047,0.002970981363605227,0.0004743354957571384,0.0004981152652793397
processed_data_batch_78.npz,1.430823241185766,1.4308221807563928,0.04731229243749504,0.04731205938188588,139.56912419222837,139.56924476006532,0.3172542816241406,0.31726493618233803,0.023472506744474677,0.023472461433560167,8.910589170157572e-05,8.909343835866185e-05,0.0033109973829843087,0.0029076391601614913,5.753515403487978e-05,5.086874838180524e-05
processed_data_batch_79.npz,1.4251408912367427,1.4251397693500225,0.05313678790106524,0.05313675384848089,139.61668568548578,139.61680377562058,0.6059502736212945,0.6059767390940393,0.023456785315191866,0.023456766217742862,0.00016445774808573007,0.0001644518806866346,0.003358805467936742,0.002950975993763878,0.0004247892892595057,0.0004485566174080406
