filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
processed_data_batch_19.npz,6000,75.659372,0.499097,75.555539,0.525312,75.747302,0.460416,75.640873,0.488137
processed_data_batch_20.npz,6000,96.545642,1.041507,96.439705,1.034780,96.508444,1.036680,96.441712,1.028384
processed_data_batch_21.npz,6000,122.680269,0.837849,122.624205,0.855556,122.666574,0.841353,122.542250,0.854658
processed_data_batch_22.npz,6000,135.905796,0.397844,135.862452,0.455359,135.879032,0.417556,135.833214,0.465695
processed_data_batch_23.npz,6000,139.019038,0.331368,138.974985,0.394043,138.980071,0.313697,138.923788,0.379043
processed_data_batch_24.npz,6000,139.310895,0.341131,139.267685,0.410445,139.313994,0.326352,139.255047,0.409697
processed_data_batch_25.npz,6000,139.354541,1.745374,139.397971,1.862252,139.349675,0.387570,139.299172,0.430155
processed_data_batch_26.npz,6000,139.522152,0.462053,139.462504,0.444784,139.493129,0.390069,139.446214,0.413113
processed_data_batch_27.npz,6000,139.411071,0.325485,139.358961,0.378622,139.397887,0.323438,139.348303,0.359847
processed_data_batch_28.npz,6000,139.574888,0.318893,139.528954,0.406563,139.553863,0.299191,139.502300,0.387406
processed_data_batch_29.npz,6000,139.572171,0.294108,139.542331,0.354499,139.536459,0.296803,139.495547,0.332556
processed_data_batch_30.npz,6000,139.622064,1.376338,139.506544,0.976013,139.483605,0.370288,139.461850,0.399388
processed_data_batch_31.npz,6000,139.367139,1.145455,139.315950,1.373676,139.471364,0.392828,139.432469,0.451996
processed_data_batch_32.npz,6000,139.526292,0.330218,139.483924,0.410192,139.543393,0.323890,139.481318,0.405764
processed_data_batch_33.npz,6000,139.518854,0.288619,139.470402,0.361209,139.541293,0.265273,139.474322,0.339896
processed_data_batch_34.npz,6000,139.588000,1.038469,139.546328,1.287919,139.482216,0.343528,139.445911,0.392652
processed_data_batch_35.npz,6000,139.466653,0.356243,139.402597,0.420152,139.467065,0.363202,139.417059,0.421400
processed_data_batch_36.npz,6000,139.411890,0.328457,139.367073,0.397775,139.403985,0.346047,139.365379,0.415045
processed_data_batch_37.npz,6000,139.427602,1.329741,139.343678,1.098589,139.426528,0.401685,139.387107,0.422735
processed_data_batch_38.npz,6000,139.277551,1.235688,139.282048,0.898788,139.408472,0.381428,139.428271,0.420823
processed_data_batch_39.npz,6000,139.297312,0.322128,139.252585,0.382788,139.291622,0.315206,139.234006,0.365516
processed_data_batch_40.npz,6000,139.223262,1.825662,139.067380,1.834765,139.205094,0.360283,139.130851,0.432736
processed_data_batch_41.npz,6000,139.137629,0.443521,139.103853,0.492764,139.104466,0.357252,139.070256,0.425457
processed_data_batch_42.npz,6000,139.065450,0.350323,139.030816,0.391182,139.070370,0.347861,139.037617,0.379138
processed_data_batch_43.npz,6000,139.083638,1.641330,139.102193,1.663897,138.961983,0.414460,138.941842,0.417373
processed_data_batch_44.npz,6000,138.724055,0.356279,138.662219,0.399508,138.690931,0.350271,138.613797,0.389214
processed_data_batch_45.npz,6000,138.499153,0.317451,138.455666,0.380847,138.450533,0.323725,138.393522,0.380519
