filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
processed_data_batch_57.npz,6000,137.884524,0.322029,137.855542,0.395506,137.885612,0.338175,137.864084,0.398421
processed_data_batch_58.npz,6000,138.451560,0.383638,138.415229,0.428091,138.411983,0.400884,138.392861,0.422081
processed_data_batch_59.npz,6000,138.830012,0.310806,138.783661,0.382037,138.813930,0.331616,138.745891,0.396052
processed_data_batch_60.npz,6000,139.001906,0.679045,138.884789,0.497396,138.962599,0.430474,138.939130,0.457098
processed_data_batch_61.npz,6000,139.210096,0.331357,139.185302,0.403893,139.236829,0.298608,139.226367,0.383364
processed_data_batch_62.npz,6000,139.250377,0.606456,139.188873,0.475399,139.269069,0.416620,139.201072,0.430061
processed_data_batch_63.npz,6000,139.279017,0.732651,139.264628,0.682503,139.368919,0.357686,139.365967,0.425634
processed_data_batch_64.npz,6000,139.465003,1.430387,139.404710,1.528975,139.344739,0.380654,139.336055,0.385895
processed_data_batch_65.npz,6000,139.383758,0.334885,139.349394,0.391921,139.371809,0.320513,139.339269,0.374517
processed_data_batch_66.npz,6000,139.469026,0.727736,139.448814,1.131507,139.398823,0.320121,139.350799,0.379092
processed_data_batch_67.npz,6000,139.397128,1.333425,139.391267,1.031228,139.526028,0.358471,139.486637,0.418639
processed_data_batch_68.npz,6000,139.585569,1.357383,139.621152,2.411573,139.488546,0.306018,139.434473,0.382749
processed_data_batch_69.npz,6000,139.534670,0.377863,139.515194,0.424755,139.568210,0.351282,139.549427,0.405901
processed_data_batch_70.npz,6000,139.578788,0.297032,139.536663,0.386932,139.599515,0.293470,139.592865,0.381807
processed_data_batch_71.npz,6000,139.572311,0.740140,139.529679,0.770135,139.555256,0.426150,139.508522,0.431908
processed_data_batch_72.npz,6000,139.568728,0.375297,139.537698,0.453712,139.589757,0.358981,139.557199,0.426490
processed_data_batch_73.npz,6000,139.409533,1.588358,139.311369,2.202787,139.564124,0.292902,139.529352,0.340184
processed_data_batch_74.npz,6000,139.582594,0.342808,139.553703,0.424548,139.578981,0.278862,139.547557,0.359125
processed_data_batch_75.npz,6000,139.540894,0.674517,139.536391,0.602044,139.607456,0.342191,139.564578,0.412827
processed_data_batch_76.npz,6000,139.566285,0.326717,139.524414,0.395104,139.565756,0.340335,139.532028,0.412690
processed_data_batch_77.npz,6000,139.513170,1.177298,139.518848,1.038051,139.660019,0.374291,139.619611,0.395877
processed_data_batch_78.npz,6000,139.618061,0.343957,139.565759,0.410962,139.634319,0.315167,139.603900,0.351868
processed_data_batch_79.npz,6000,139.674953,0.850321,139.618674,0.443882,139.611151,0.337760,139.570358,0.376284
processed_data_batch_80.npz,6000,139.667990,0.665792,139.578491,0.509370,139.582701,0.331226,139.501643,0.395184
processed_data_batch_81.npz,6000,139.655758,0.348836,139.585905,0.411326,139.672617,0.348727,139.608373,0.401696
processed_data_batch_82.npz,6000,139.682068,0.307936,139.662924,0.413257,139.656812,0.304892,139.593081,0.363657
processed_data_batch_83.npz,6000,139.782320,1.759728,139.710520,1.728754,139.686523,0.335081,139.632202,0.375350
processed_data_batch_84.npz,6000,139.515460,0.996122,139.459931,0.871650,139.587232,0.325287,139.515663,0.376842
processed_data_batch_85.npz,6000,139.670516,1.136244,139.668106,1.748636,139.594893,0.290089,139.567981,0.346898
processed_data_batch_86.npz,6000,139.531552,0.336335,139.477821,0.399676,139.539706,0.336554,139.488574,0.389445
processed_data_batch_87.npz,6000,139.601953,0.710740,139.576247,0.803261,139.533825,0.314232,139.473078,0.352533
processed_data_batch_88.npz,6000,139.696146,0.895637,139.707954,1.347171,139.613677,0.313778,139.549289,0.351983
processed_data_batch_89.npz,6000,139.731862,0.966473,139.685908,1.058303,139.661790,0.309597,139.595968,0.372022
processed_data_batch_90.npz,6000,139.838597,1.962628,139.883352,2.320375,139.656101,0.351249,139.605873,0.411018
processed_data_batch_91.npz,6000,139.655742,0.437511,139.633986,0.392318,139.687374,0.371003,139.649724,0.412706
processed_data_batch_92.npz,6000,139.684450,0.342149,139.630524,0.388196,139.694685,0.348503,139.640393,0.383990
processed_data_batch_93.npz,6000,139.656030,0.412211,139.613728,0.381115,139.664420,0.415339,139.636726,0.414347
processed_data_batch_94.npz,6000,139.660081,0.730972,139.656337,1.107338,139.670085,0.354009,139.623648,0.405841
processed_data_batch_95.npz,6000,139.681569,0.409198,139.599399,0.658252,139.669234,0.304742,139.603405,0.341837
processed_data_batch_96.npz,6000,139.662895,0.775913,139.585981,0.598281,139.612048,0.389363,139.574844,0.420446
processed_data_batch_97.npz,6000,139.665101,0.345275,139.624710,0.406058,139.645893,0.367596,139.615930,0.428408
processed_data_batch_98.npz,6000,139.730526,0.348381,139.696298,0.409106,139.731054,0.356214,139.701017,0.426463
processed_data_batch_99.npz,6000,139.555228,1.106769,139.517346,1.180256,139.671735,0.316692,139.649269,0.347981
processed_data_batch_100.npz,6000,139.581764,0.539567,139.561406,0.419799,139.635661,0.321622,139.609985,0.386348
processed_data_batch_101.npz,6000,139.687321,0.318230,139.649413,0.357807,139.686268,0.323902,139.647202,0.343710
processed_data_batch_1.npz,8000,139.213582,2.338687,139.185396,2.653361,139.427476,0.287625,139.347881,0.355904
processed_data_batch_2.npz,8000,139.829048,0.262136,139.717382,0.349759,139.861583,0.238682,139.762740,0.318650
processed_data_batch_3.npz,8000,139.491239,0.247347,139.372300,0.322119,139.490002,0.247811,139.380600,0.335837
processed_data_batch_4.npz,8000,139.567310,0.320780,139.415559,0.398358,139.581505,0.330505,139.442817,0.431166
processed_data_batch_5.npz,8000,139.906027,0.166660,139.795816,0.243712,139.910266,0.160064,139.791768,0.231631
processed_data_batch_6.npz,8000,139.729828,0.224843,139.622224,0.300632,139.711194,0.253543,139.610870,0.322708
processed_data_batch_7.npz,8000,139.726272,0.259838,139.606922,0.316795,139.718272,0.241606,139.586232,0.304957
processed_data_batch_8.npz,8000,139.593575,0.303557,139.491865,0.364321,139.590326,0.302555,139.495586,0.353124
processed_data_batch_9.npz,8000,139.940062,0.222423,139.844873,0.277512,139.940286,0.232797,139.851996,0.289509
processed_data_batch_10.npz,8000,139.683193,0.257100,139.595068,0.345925,139.639229,0.248654,139.538631,0.321401
processed_data_batch_11.npz,8000,139.613164,0.905158,139.456459,1.153251,139.690502,0.305874,139.571855,0.382644
processed_data_batch_12.npz,8000,139.280833,1.630020,139.328496,0.761248,139.532093,0.333065,139.429781,0.346146
processed_data_batch_13.npz,8000,138.918329,2.175938,138.742745,2.243757,139.237245,0.368016,139.071986,0.352321
processed_data_batch_14.npz,8000,138.337766,2.042409,138.291984,2.250212,138.241539,0.299855,138.107163,0.347118
processed_data_batch_15.npz,8000,131.783965,0.923167,131.630956,1.729703,131.852774,0.394596,131.749178,0.432015
processed_data_batch_16.npz,8000,112.731761,1.048060,112.574762,0.824076,112.810733,0.638708,112.662916,0.664268
processed_data_batch_17.npz,8000,86.666028,1.048997,86.408602,1.389864,86.540967,0.680637,86.381732,0.695535
processed_data_batch_18.npz,8000,72.034450,0.276378,71.863905,0.381345,72.005081,0.331040,71.901225,0.264733
processed_data_batch_19.npz,8000,75.688414,0.489371,75.560196,0.517824,75.771000,0.446994,75.633204,0.482262
processed_data_batch_20.npz,8000,96.594565,1.041458,96.447325,1.034489,96.470318,1.089725,96.378032,1.037402
processed_data_batch_21.npz,8000,122.712817,0.835578,122.614539,0.846044,122.713647,0.849587,122.600699,0.836521
processed_data_batch_22.npz,8000,135.968991,0.364213,135.861829,0.419649,135.972541,0.378533,135.851005,0.424489
processed_data_batch_23.npz,8000,139.079814,0.295685,138.975074,0.354268,139.060335,0.296150,138.935639,0.347528
processed_data_batch_24.npz,8000,139.364805,0.302452,139.265275,0.365923,139.352320,0.308953,139.247916,0.378717
processed_data_batch_25.npz,8000,139.415289,1.463359,139.373449,1.651132,139.407344,0.309116,139.292450,0.379391
processed_data_batch_26.npz,8000,139.591023,0.423519,139.470150,0.418584,139.552033,0.359536,139.430597,0.382387
processed_data_batch_27.npz,8000,139.457181,0.280837,139.355786,0.338898,139.456236,0.284251,139.357789,0.333128
processed_data_batch_28.npz,8000,139.623396,0.275448,139.523966,0.356866,139.615080,0.254717,139.508213,0.336612
processed_data_batch_29.npz,8000,139.618039,0.261648,139.532513,0.314352,139.599494,0.252709,139.506286,0.290555
processed_data_batch_30.npz,8000,139.673528,1.264708,139.523925,1.012520,139.516929,0.359629,139.435090,0.362423
processed_data_batch_31.npz,8000,139.448658,0.930236,139.324143,1.245601,139.550242,0.337799,139.451727,0.401043
processed_data_batch_32.npz,8000,139.567010,0.300904,139.476828,0.368221,139.574996,0.292058,139.479305,0.364460
processed_data_batch_33.npz,8000,139.572280,0.249650,139.468225,0.315539,139.588351,0.243895,139.487501,0.304507
processed_data_batch_34.npz,8000,139.622257,0.793891,139.534961,1.102787,139.561642,0.357968,139.451124,0.350330
processed_data_batch_35.npz,8000,139.503656,0.321060,139.399219,0.380293,139.494771,0.341482,139.424848,0.389430
processed_data_batch_36.npz,8000,139.465914,0.281406,139.365764,0.354580,139.486943,0.296321,139.383134,0.373001
processed_data_batch_37.npz,8000,139.478796,1.170506,139.352707,1.081523,139.427419,0.390879,139.378470,0.388390
processed_data_batch_38.npz,8000,139.299655,1.119137,139.255889,0.928260,139.418439,0.341021,139.371491,0.401868
processed_data_batch_39.npz,8000,139.363092,0.296690,139.256268,0.345790,139.354946,0.296179,139.257325,0.346065
processed_data_batch_40.npz,8000,139.321591,1.611384,139.112558,1.739711,139.292489,0.338643,139.164545,0.399919
processed_data_batch_41.npz,8000,139.243688,0.387385,139.119110,0.396666,139.192591,0.336413,139.067280,0.369478
processed_data_batch_42.npz,8000,139.126331,0.310162,139.029123,0.355679,139.116615,0.311062,139.022524,0.352925
processed_data_batch_43.npz,8000,139.109340,1.290656,139.071540,1.505190,139.061981,0.293848,138.966449,0.358338
processed_data_batch_44.npz,8000,138.777942,0.352521,138.664380,0.354894,138.752862,0.312910,138.628053,0.364398
processed_data_batch_45.npz,8000,138.542132,0.280049,138.449248,0.341414,138.518464,0.288341,138.414940,0.352501
processed_data_batch_46.npz,8000,137.882811,0.571170,137.740598,0.983304,137.942772,0.283374,137.845475,0.358135
processed_data_batch_47.npz,8000,135.887103,0.373136,135.781480,0.424152,135.806095,0.346618,135.706677,0.378319
processed_data_batch_48.npz,8000,121.760329,1.978768,121.672549,1.958415,122.044146,2.014002,121.853328,1.948360
processed_data_batch_49.npz,8000,68.972661,3.742679,68.854715,3.763273,68.871124,3.203275,68.944806,3.274020
processed_data_batch_54.npz,8000,66.171695,3.806646,66.032714,3.825567,68.229329,1.954609,68.117763,1.937058
processed_data_batch_55.npz,8000,120.691892,2.455455,120.557210,2.411523,120.720807,2.303905,120.597052,2.291855
processed_data_batch_56.npz,8000,135.911042,0.428844,135.832992,0.523245,135.900182,0.370778,135.787930,0.438630
processed_data_batch_57.npz,8000,137.939000,0.289907,137.848381,0.352910,137.922296,0.301630,137.840374,0.365763
processed_data_batch_58.npz,8000,138.510737,0.336960,138.412963,0.381527,138.500765,0.329514,138.413968,0.376869
processed_data_batch_59.npz,8000,138.863278,0.275487,138.772771,0.342613,138.857590,0.305162,138.763221,0.363161
processed_data_batch_60.npz,8000,139.120436,0.887386,138.927582,0.452722,139.024642,0.349907,138.916405,0.427075
processed_data_batch_61.npz,8000,139.257748,0.308519,139.175111,0.368193,139.272396,0.293216,139.209437,0.344613
processed_data_batch_62.npz,8000,139.301848,0.872651,139.191128,0.409114,139.292475,0.274381,139.206113,0.378256
processed_data_batch_63.npz,8000,139.337969,0.609112,139.255657,0.642860,139.413995,0.313655,139.337126,0.385253
processed_data_batch_64.npz,8000,139.496999,1.270683,139.399320,1.352097,139.361568,0.324999,139.297378,0.361182
processed_data_batch_65.npz,8000,139.435109,0.295743,139.342935,0.352860,139.425946,0.288343,139.318471,0.336100
processed_data_batch_66.npz,8000,139.519454,0.583799,139.436449,0.923431,139.489039,0.271636,139.367800,0.341288
processed_data_batch_67.npz,8000,139.456538,1.192080,139.381069,1.043748,139.571241,0.324033,139.493128,0.384445
processed_data_batch_68.npz,8000,139.577325,0.763102,139.566169,1.806646,139.530808,0.280093,139.438733,0.348288
processed_data_batch_69.npz,8000,139.583585,0.334783,139.503835,0.387173,139.610661,0.296601,139.543797,0.373355
processed_data_batch_70.npz,8000,139.618234,0.253456,139.528398,0.338292,139.645335,0.245409,139.573720,0.343364
processed_data_batch_71.npz,8000,139.617565,0.596417,139.523101,0.700610,139.578374,0.333177,139.480051,0.377043
processed_data_batch_72.npz,8000,139.627623,0.330763,139.534209,0.406152,139.634691,0.341343,139.567199,0.389255
processed_data_batch_73.npz,8000,139.487550,1.260170,139.327439,1.952103,139.606348,0.270071,139.503082,0.324046
processed_data_batch_74.npz,8000,139.628656,0.301070,139.544355,0.378431,139.632890,0.268659,139.551730,0.319495
processed_data_batch_75.npz,8000,139.589223,0.650713,139.521029,0.552569,139.611031,0.329920,139.537774,0.357783
processed_data_batch_76.npz,8000,139.621835,0.269500,139.521561,0.345543,139.606733,0.260139,139.514190,0.353385
processed_data_batch_77.npz,8000,139.532824,1.061054,139.491057,0.986774,139.699626,0.304656,139.603830,0.347026
processed_data_batch_78.npz,8000,139.658075,0.286546,139.560771,0.361880,139.674863,0.257202,139.589853,0.320019
processed_data_batch_79.npz,8000,139.699383,0.919502,139.608901,0.529563,139.649180,0.313680,139.554458,0.347074
processed_data_batch_80.npz,8000,139.720627,0.619019,139.588476,0.521439,139.653793,0.308956,139.527358,0.367815
processed_data_batch_81.npz,8000,139.733167,0.455187,139.599580,0.340791,139.718091,0.306747,139.619726,0.357424
processed_data_batch_82.npz,8000,139.707018,0.475302,139.643875,0.317104,139.713267,0.245640,139.605379,0.319638
processed_data_batch_83.npz,8000,139.800465,1.370935,139.701769,1.585443,139.734094,0.287116,139.633458,0.331398
processed_data_batch_84.npz,8000,139.582128,0.843704,139.464675,0.835858,139.645587,0.286513,139.525198,0.342363
processed_data_batch_85.npz,8000,139.690945,0.806948,139.639149,1.417664,139.643284,0.234878,139.545639,0.305108
processed_data_batch_86.npz,8000,139.580628,0.282234,139.476963,0.350351,139.586490,0.284191,139.480484,0.346604
processed_data_batch_87.npz,8000,139.599555,0.698746,139.549170,0.694931,139.576508,0.258516,139.475441,0.308473
processed_data_batch_88.npz,8000,139.714425,0.646451,139.676923,1.104158,139.656960,0.271718,139.578044,0.317265
processed_data_batch_89.npz,8000,139.764774,0.788551,139.676235,0.956187,139.701925,0.289725,139.596933,0.336960
processed_data_batch_90.npz,8000,139.805218,1.509816,139.820865,1.997989,139.705104,0.281025,139.628750,0.359614
processed_data_batch_91.npz,8000,139.666648,0.424901,139.610165,0.356047,139.715163,0.286336,139.635156,0.355722
processed_data_batch_92.npz,8000,139.713160,0.294446,139.621473,0.348152,139.708639,0.300772,139.621961,0.346506
processed_data_batch_93.npz,8000,139.721560,0.425584,139.616005,0.352065,139.726769,0.315653,139.626846,0.360811
processed_data_batch_94.npz,8000,139.701497,0.637185,139.637928,0.909227,139.752291,0.322174,139.659210,0.389251
processed_data_batch_95.npz,8000,139.724019,0.310457,139.603629,0.532715,139.704254,0.251399,139.597757,0.289511
processed_data_batch_96.npz,8000,139.745934,0.673919,139.604509,0.599361,139.671675,0.303257,139.562712,0.364892
processed_data_batch_97.npz,8000,139.696726,0.292982,139.614533,0.346198,139.652386,0.300916,139.595546,0.348345
processed_data_batch_98.npz,8000,139.784429,0.300703,139.692569,0.363292,139.795076,0.292337,139.718638,0.366814
processed_data_batch_99.npz,8000,139.635340,0.900199,139.523168,1.088899,139.724009,0.282567,139.637938,0.333446
processed_data_batch_100.npz,8000,139.649890,0.614849,139.558339,0.369263,139.660089,0.266001,139.580608,0.337344
processed_data_batch_101.npz,8000,139.722500,0.271367,139.638869,0.318219,139.710651,0.281321,139.629516,0.323547
processed_data_batch_1.npz,10000,139.260591,2.196633,139.174315,2.500044,139.471391,0.345089,139.340282,0.292445
processed_data_batch_2.npz,10000,139.888742,0.257540,139.719402,0.331645,139.917576,0.250197,139.762233,0.306566
processed_data_batch_3.npz,10000,139.559027,0.222749,139.376124,0.299958,139.561823,0.226181,139.389188,0.314557
processed_data_batch_4.npz,10000,139.640548,0.296824,139.425306,0.374601,139.665710,0.295564,139.454792,0.398384
processed_data_batch_5.npz,10000,139.960535,0.162795,139.793627,0.225492,139.960340,0.153044,139.791368,0.217326
processed_data_batch_6.npz,10000,139.793296,0.212623,139.623055,0.280296,139.783932,0.229554,139.616643,0.297247
processed_data_batch_7.npz,10000,139.774968,0.240634,139.605271,0.298753,139.773687,0.227436,139.585742,0.285229
processed_data_batch_8.npz,10000,139.658261,0.291681,139.492796,0.347194,139.655845,0.298917,139.488344,0.346910
processed_data_batch_9.npz,10000,139.986691,0.199955,139.839388,0.259113,139.984624,0.207469,139.844643,0.265398
processed_data_batch_10.npz,10000,139.742012,0.232799,139.591630,0.319846,139.724481,0.235513,139.557362,0.302284
processed_data_batch_11.npz,10000,139.683306,0.820508,139.465903,1.091117,139.751414,0.285856,139.573184,0.356832
processed_data_batch_12.npz,10000,139.315670,1.659464,139.301686,0.843419,139.575729,0.304372,139.422568,0.331235
processed_data_batch_13.npz,10000,139.005251,2.027523,138.759729,2.181285,139.322775,0.430035,139.083976,0.333621
processed_data_batch_14.npz,10000,138.367846,1.868159,138.273009,2.110258,138.296623,0.272162,138.115984,0.322063
processed_data_batch_15.npz,10000,131.820780,0.861579,131.630583,1.605927,131.894455,0.382642,131.747506,0.409309
processed_data_batch_16.npz,10000,112.751900,1.023765,112.575069,0.836429,112.859927,0.651710,112.670718,0.691488
processed_data_batch_17.npz,10000,86.688587,1.043648,86.418982,1.359696,86.539375,0.677055,86.383345,0.692938
processed_data_batch_18.npz,10000,72.047447,0.276333,71.868411,0.374809,72.056847,0.340405,71.908472,0.263662
processed_data_batch_19.npz,10000,75.700471,0.486138,75.562309,0.514707,75.791565,0.448388,75.662922,0.477232
processed_data_batch_20.npz,10000,96.621295,1.041440,96.453485,1.034228,96.549184,1.061695,96.355299,1.048163
processed_data_batch_21.npz,10000,122.750372,0.834649,122.615543,0.842994,122.745382,0.851802,122.628443,0.857878
processed_data_batch_22.npz,10000,136.020058,0.363886,135.866421,0.406947,136.011749,0.373416,135.855852,0.413511
processed_data_batch_23.npz,10000,139.117073,0.273781,138.975172,0.334264,139.086266,0.269850,138.935486,0.320385
processed_data_batch_24.npz,10000,139.415603,0.285303,139.269211,0.346437,139.407945,0.275823,139.264431,0.347253
processed_data_batch_25.npz,10000,139.464997,1.353542,139.368275,1.550679,139.448691,0.276710,139.299460,0.354428
processed_data_batch_26.npz,10000,139.641562,0.412728,139.477228,0.407256,139.613696,0.357459,139.453773,0.371112
processed_data_batch_27.npz,10000,139.509611,0.269136,139.360620,0.322192,139.518395,0.271482,139.356843,0.323521
processed_data_batch_28.npz,10000,139.660815,0.269313,139.523744,0.337565,139.652140,0.267100,139.510299,0.321622
processed_data_batch_29.npz,10000,139.665527,0.253523,139.533768,0.299052,139.651456,0.243638,139.510670,0.276865
processed_data_batch_30.npz,10000,139.708725,1.207127,139.531695,1.014806,139.560840,0.340502,139.431269,0.349872
processed_data_batch_31.npz,10000,139.511768,0.829141,139.335257,1.176231,139.595907,0.315238,139.458056,0.382427
processed_data_batch_32.npz,10000,139.620968,0.284551,139.480794,0.349046,139.639389,0.268790,139.487486,0.345295
processed_data_batch_33.npz,10000,139.617814,0.240127,139.472372,0.297145,139.639222,0.223634,139.493241,0.286473
processed_data_batch_34.npz,10000,139.660598,0.708598,139.533473,1.014025,139.619717,0.385348,139.457725,0.334302
processed_data_batch_35.npz,10000,139.552004,0.308202,139.403420,0.363492,139.554846,0.318407,139.430271,0.375478
processed_data_batch_36.npz,10000,139.502822,0.273237,139.366761,0.338561,139.527943,0.288985,139.399906,0.355122
processed_data_batch_37.npz,10000,139.528009,1.095369,139.360820,1.060344,139.519800,0.525488,139.385480,0.358940
processed_data_batch_38.npz,10000,139.339402,1.044486,139.249411,0.925471,139.440361,0.313405,139.356710,0.377644
processed_data_batch_39.npz,10000,139.407290,0.280983,139.259945,0.329237,139.412947,0.273936,139.265588,0.325419
processed_data_batch_40.npz,10000,139.378426,1.490172,139.134753,1.685812,139.331243,0.322688,139.182518,0.391959
processed_data_batch_41.npz,10000,139.302504,0.460945,139.129513,0.373084,139.239132,0.339248,139.079805,0.351571
processed_data_batch_42.npz,10000,139.166549,0.297014,139.029874,0.340195,139.157163,0.296781,139.017559,0.336055
processed_data_batch_43.npz,10000,139.145841,1.143862,139.062202,1.411336,139.070481,0.446358,138.980655,0.323913
processed_data_batch_44.npz,10000,138.816520,0.362369,138.667100,0.344102,138.783975,0.304492,138.633522,0.349101
processed_data_batch_45.npz,10000,138.585539,0.266581,138.450972,0.323615,138.569831,0.268464,138.420830,0.330142
processed_data_batch_46.npz,10000,137.925547,0.523802,137.747797,0.900701,137.971291,0.269182,137.851942,0.331871
processed_data_batch_47.npz,10000,135.935275,0.362428,135.786580,0.409118,135.854372,0.349319,135.688647,0.395602
processed_data_batch_48.npz,10000,121.790503,1.979407,121.671481,1.959471,122.006650,2.007805,121.893145,1.965570
processed_data_batch_49.npz,10000,68.987342,3.742183,68.859086,3.761779,68.884796,3.209206,68.948747,3.274423
processed_data_batch_54.npz,10000,66.184904,3.807173,66.037631,3.824267,68.249061,1.958103,68.124041,1.938845
processed_data_batch_55.npz,10000,120.725074,2.458245,120.562880,2.416000,120.782074,2.299537,120.600103,2.291737
processed_data_batch_56.npz,10000,135.956960,0.407420,135.832929,0.494237,135.947559,0.354988,135.793599,0.413508
processed_data_batch_57.npz,10000,137.980408,0.278061,137.848812,0.333805,137.974163,0.291087,137.855033,0.353248
processed_data_batch_58.npz,10000,138.552903,0.339361,138.414784,0.364455,138.561182,0.343778,138.411645,0.355488
processed_data_batch_59.npz,10000,138.908516,0.258815,138.773952,0.322419,138.906862,0.283316,138.767348,0.345730
processed_data_batch_60.npz,10000,139.175133,0.923160,138.947733,0.484332,139.080629,0.312674,138.920176,0.393796
processed_data_batch_61.npz,10000,139.294442,0.300031,139.172930,0.352487,139.307106,0.290297,139.203637,0.331374
processed_data_batch_62.npz,10000,139.353866,0.938057,139.198864,0.449893,139.362489,0.285179,139.211302,0.355288
processed_data_batch_63.npz,10000,139.379408,0.554078,139.254643,0.619175,139.440720,0.284882,139.327553,0.362936
processed_data_batch_64.npz,10000,139.530115,1.173416,139.398613,1.272433,139.405356,0.313906,139.295767,0.345976
processed_data_batch_65.npz,10000,139.479645,0.277608,139.344269,0.332406,139.461326,0.269868,139.319296,0.314076
processed_data_batch_66.npz,10000,139.555500,0.569404,139.433324,0.836128,139.536013,0.258076,139.372214,0.324061
processed_data_batch_67.npz,10000,139.503406,1.111993,139.381568,1.034724,139.623645,0.324349,139.503319,0.367404
processed_data_batch_68.npz,10000,139.597593,0.580912,139.545467,1.559191,139.548477,0.264034,139.425959,0.335072
processed_data_batch_69.npz,10000,139.616867,0.313598,139.499845,0.368872,139.636583,0.283023,139.522791,0.345952
processed_data_batch_70.npz,10000,139.654304,0.245461,139.527384,0.319057,139.676126,0.243285,139.562662,0.328720
processed_data_batch_71.npz,10000,139.642934,0.536426,139.518856,0.661903,139.603657,0.311784,139.473600,0.363260
processed_data_batch_72.npz,10000,139.666389,0.309593,139.533941,0.382951,139.671080,0.313676,139.546274,0.374461
processed_data_batch_73.npz,10000,139.550973,1.126279,139.342426,1.830105,139.656793,0.253026,139.516340,0.309081
processed_data_batch_74.npz,10000,139.673878,0.286229,139.544853,0.357907,139.672956,0.252765,139.551609,0.306818
processed_data_batch_75.npz,10000,139.619168,0.648586,139.514653,0.537346,139.635893,0.355936,139.527074,0.340795
processed_data_batch_76.npz,10000,139.654990,0.251096,139.520728,0.322775,139.647475,0.257146,139.509832,0.333683
processed_data_batch_77.npz,10000,139.576592,1.016454,139.485484,0.960667,139.747154,0.254768,139.602079,0.320484
processed_data_batch_78.npz,10000,139.699290,0.267649,139.561942,0.339917,139.717991,0.238494,139.586458,0.300535
processed_data_batch_79.npz,10000,139.744999,0.900541,139.611563,0.570550,139.702991,0.287746,139.566199,0.324943
processed_data_batch_80.npz,10000,139.772059,0.574939,139.598673,0.517916,139.712106,0.294627,139.531776,0.354113
processed_data_batch_81.npz,10000,139.784427,0.496508,139.609464,0.331946,139.754094,0.288473,139.629804,0.339126
processed_data_batch_82.npz,10000,139.734749,0.539834,139.636548,0.305234,139.746085,0.227385,139.611952,0.299562
processed_data_batch_83.npz,10000,139.817711,1.199312,139.694892,1.492823,139.744469,0.268627,139.631052,0.310759
processed_data_batch_84.npz,10000,139.622563,0.772279,139.468464,0.810119,139.668768,0.266502,139.537023,0.319747
processed_data_batch_85.npz,10000,139.726317,0.690961,139.630692,1.271930,139.696248,0.222678,139.546917,0.284668
processed_data_batch_86.npz,10000,139.624945,0.268477,139.480996,0.330168,139.625433,0.273391,139.476201,0.331873
processed_data_batch_87.npz,10000,139.618278,0.726645,139.537711,0.656001,139.613420,0.234643,139.479111,0.283835
processed_data_batch_88.npz,10000,139.748223,0.553498,139.666646,0.993271,139.693240,0.247071,139.564186,0.296748
processed_data_batch_89.npz,10000,139.799778,0.696997,139.674725,0.895969,139.740249,0.270990,139.591314,0.323710
processed_data_batch_90.npz,10000,139.825674,1.327776,139.798579,1.838693,139.738778,0.271002,139.602101,0.351924
processed_data_batch_91.npz,10000,139.696970,0.426812,139.603060,0.343922,139.733866,0.312051,139.642039,0.318134
processed_data_batch_92.npz,10000,139.753677,0.283014,139.622734,0.330063,139.736394,0.299740,139.617998,0.338346
processed_data_batch_93.npz,10000,139.767277,0.427131,139.620422,0.345030,139.767783,0.295901,139.630586,0.334135
processed_data_batch_94.npz,10000,139.733570,0.608581,139.630979,0.828003,139.773533,0.301805,139.662309,0.367734
processed_data_batch_95.npz,10000,139.754962,0.311481,139.605413,0.479413,139.777670,0.240403,139.620053,0.283921
processed_data_batch_96.npz,10000,139.784433,0.629935,139.611969,0.593539,139.707605,0.287403,139.568864,0.351109
processed_data_batch_97.npz,10000,139.729968,0.303967,139.611850,0.322261,139.696057,0.334246,139.593769,0.326125
processed_data_batch_98.npz,10000,139.824446,0.276794,139.693863,0.343063,139.828380,0.263926,139.702694,0.346924
processed_data_batch_99.npz,10000,139.688399,0.807972,139.530107,1.037802,139.775569,0.277261,139.658046,0.316827
processed_data_batch_100.npz,10000,139.698350,0.656945,139.561932,0.376839,139.706997,0.244903,139.586254,0.312439
processed_data_batch_101.npz,10000,139.767758,0.249290,139.639797,0.300100,139.742912,0.251686,139.612804,0.298487
processed_data_batch_1.npz,12000,139.291282,2.137441,139.170894,2.424400,139.498818,0.407755,139.334967,0.272808
processed_data_batch_2.npz,12000,139.922738,0.247920,139.721664,0.319937,139.957526,0.236481,139.762863,0.297511
processed_data_batch_3.npz,12000,139.602688,0.216211,139.381167,0.290016,139.605938,0.209818,139.395397,0.300133
processed_data_batch_4.npz,12000,139.681392,0.292632,139.431799,0.364730,139.704509,0.291198,139.476114,0.369695
processed_data_batch_5.npz,12000,139.990949,0.160888,139.793009,0.216239,139.996957,0.155506,139.788810,0.208575
processed_data_batch_6.npz,12000,139.825500,0.208475,139.623545,0.269969,139.824927,0.224471,139.617649,0.287506
processed_data_batch_7.npz,12000,139.815582,0.227188,139.608131,0.287065,139.817685,0.212404,139.597119,0.269486
processed_data_batch_8.npz,12000,139.699789,0.278900,139.495669,0.336301,139.699652,0.288210,139.484420,0.335744
processed_data_batch_9.npz,12000,140.020117,0.188155,139.838343,0.248395,140.012983,0.189171,139.839854,0.252905
