filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC,tau_mean_robust,tau_std_robust,tau_mean_robust_QC,tau_std_robust_QC
processed_data_batch_76.npz,8000,139.621835,0.269500,139.521561,0.345543,139.606733,0.260139,139.514095,0.356152,139.517514,0.337492,139.510995,0.352003
processed_data_batch_77.npz,8000,139.532824,1.061054,139.491057,0.986774,139.704153,0.303952,139.609131,0.348944,139.486385,1.019748,139.605556,0.344652
processed_data_batch_78.npz,8000,139.658075,0.286546,139.560771,0.361880,139.676955,0.258206,139.588634,0.321970,139.557856,0.348553,139.587708,0.307192
processed_data_batch_79.npz,8000,139.699383,0.919502,139.608901,0.529563,139.652555,0.314390,139.554483,0.349380,139.603674,0.529015,139.556730,0.331110
processed_data_batch_80.npz,8000,139.720627,0.619019,139.588476,0.521439,139.650932,0.303226,139.526726,0.371752,139.594798,0.572876,139.522258,0.352465
processed_data_batch_81.npz,8000,139.733167,0.455187,139.599580,0.340791,139.718091,0.306747,139.622907,0.358427,139.595703,0.333174,139.623112,0.351368
processed_data_batch_82.npz,8000,139.707018,0.475302,139.643875,0.317104,139.714619,0.244274,139.608075,0.318386,139.642888,0.305355,139.599900,0.299173
processed_data_batch_83.npz,8000,139.800465,1.370935,139.701769,1.585443,139.734094,0.287116,139.633458,0.331398,139.686300,1.396834,139.633786,0.323157
processed_data_batch_84.npz,8000,139.582128,0.843704,139.464675,0.835858,139.643949,0.287921,139.517066,0.340508,139.470091,0.852024,139.528064,0.326303
processed_data_batch_85.npz,8000,139.690945,0.806948,139.639149,1.417664,139.634394,0.245523,139.544170,0.306899,139.610305,1.091909,139.542388,0.292587
processed_data_batch_86.npz,8000,139.580628,0.282234,139.476963,0.350351,139.579851,0.287880,139.474462,0.347426,139.475994,0.335680,139.473696,0.338820
processed_data_batch_87.npz,8000,139.599555,0.698746,139.549170,0.694931,139.576508,0.258516,139.476508,0.310221,139.539055,0.587874,139.473257,0.303689
processed_data_batch_88.npz,8000,139.714425,0.646451,139.676923,1.104158,139.652824,0.276452,139.571565,0.318663,139.653086,0.876622,139.573471,0.310270
processed_data_batch_89.npz,8000,139.764774,0.788551,139.676235,0.956187,139.698522,0.289132,139.587302,0.329337,139.672399,0.908955,139.585330,0.318575
processed_data_batch_90.npz,8000,139.805218,1.509816,139.820865,1.997989,139.713341,0.282485,139.628750,0.359614,139.747994,1.561389,139.620032,0.351856
processed_data_batch_91.npz,8000,139.666648,0.424901,139.610165,0.356047,139.715277,0.290069,139.634211,0.360324,139.602902,0.348388,139.636577,0.341348
processed_data_batch_92.npz,8000,139.713160,0.294446,139.621473,0.348152,139.708639,0.300772,139.621961,0.346506,139.620937,0.344406,139.619753,0.343666
processed_data_batch_93.npz,8000,139.721560,0.425584,139.616005,0.352065,139.729705,0.319097,139.628752,0.362792,139.613787,0.346975,139.626912,0.361488
processed_data_batch_94.npz,8000,139.701497,0.637185,139.637928,0.909227,139.751297,0.324562,139.657870,0.391353,139.639952,0.546397,139.661621,0.381377
processed_data_batch_95.npz,8000,139.724019,0.310457,139.603629,0.532715,139.706179,0.252454,139.597243,0.291453,139.632606,0.318616,139.599740,0.286905
processed_data_batch_96.npz,8000,139.745934,0.673919,139.604509,0.599361,139.673413,0.307604,139.569638,0.368156,139.609443,0.609220,139.567051,0.358192
processed_data_batch_97.npz,8000,139.696726,0.292982,139.614533,0.346198,139.648180,0.299959,139.590216,0.349853,139.613710,0.332127,139.593992,0.332726
processed_data_batch_98.npz,8000,139.784429,0.300703,139.692569,0.363292,139.793578,0.293798,139.724292,0.362590,139.692788,0.353336,139.721487,0.354205
processed_data_batch_99.npz,8000,139.635340,0.900199,139.523168,1.088899,139.707556,0.276024,139.622363,0.323887,139.530949,0.993531,139.626755,0.320241
processed_data_batch_100.npz,8000,139.649890,0.614849,139.558339,0.369263,139.660089,0.266001,139.580608,0.337344,139.558692,0.351682,139.577780,0.324510
processed_data_batch_101.npz,8000,139.722500,0.271367,139.638869,0.318219,139.717147,0.277071,139.636427,0.313903,139.633463,0.311267,139.629585,0.307085
processed_data_batch_1.npz,10000,139.260591,2.196633,139.174315,2.500044,139.471749,0.347806,139.337897,0.294647,139.234607,1.869894,139.342408,0.290942
processed_data_batch_2.npz,10000,139.888742,0.257540,139.719402,0.331645,139.917576,0.250197,139.761083,0.308355,139.720518,0.317761,139.761248,0.295712
processed_data_batch_3.npz,10000,139.559027,0.222749,139.376124,0.299958,139.561823,0.226181,139.389188,0.314557,139.372247,0.289712,139.381042,0.302185
processed_data_batch_4.npz,10000,139.640548,0.296824,139.425306,0.374601,139.663453,0.299822,139.450124,0.399099,139.429325,0.362430,139.466949,0.373214
processed_data_batch_5.npz,10000,139.960535,0.162795,139.793627,0.225492,139.960699,0.151471,139.793767,0.219278,139.793513,0.209402,139.791575,0.202427
processed_data_batch_6.npz,10000,139.793296,0.212623,139.623055,0.280296,139.781381,0.230108,139.613862,0.300088,139.619114,0.268286,139.610326,0.287449
processed_data_batch_7.npz,10000,139.774968,0.240634,139.605271,0.298753,139.777744,0.225759,139.594230,0.281649,139.601613,0.286611,139.589312,0.268511
processed_data_batch_8.npz,10000,139.658261,0.291681,139.492796,0.347194,139.662706,0.298824,139.488344,0.346910,139.487212,0.333231,139.482905,0.331085
processed_data_batch_9.npz,10000,139.986691,0.199955,139.839388,0.259113,139.977283,0.214267,139.843953,0.267176,139.836760,0.253585,139.840956,0.263437
processed_data_batch_10.npz,10000,139.742012,0.232799,139.591630,0.319846,139.718095,0.234116,139.558943,0.304049,139.581547,0.310736,139.547419,0.297777
processed_data_batch_11.npz,10000,139.683306,0.820508,139.465903,1.091117,139.756149,0.284708,139.579467,0.357768,139.479276,0.943480,139.578582,0.345878
processed_data_batch_12.npz,10000,139.315670,1.659464,139.301686,0.843419,139.577533,0.307414,139.422568,0.331235,139.294718,0.881383,139.416155,0.329000
processed_data_batch_13.npz,10000,139.005251,2.027523,138.759729,2.181285,139.325944,0.432444,139.083976,0.333621,138.793597,2.031268,139.086217,0.329478
processed_data_batch_14.npz,10000,138.367846,1.868159,138.273009,2.110258,138.296583,0.274753,138.115375,0.323837,138.234802,1.824124,138.115701,0.312597
processed_data_batch_15.npz,10000,131.820780,0.861579,131.630583,1.605927,131.895998,0.384711,131.749061,0.407013,131.699804,0.794622,131.746465,0.400859
processed_data_batch_16.npz,10000,112.751900,1.023765,112.575069,0.836429,112.795071,0.707012,112.645307,0.668384,112.589516,0.883612,112.647149,0.668732
processed_data_batch_17.npz,10000,86.688587,1.043648,86.418982,1.359696,86.539375,0.677055,86.381809,0.702961,86.466738,0.818602,86.386198,0.699287
processed_data_batch_18.npz,10000,72.047447,0.276333,71.868411,0.374809,72.056847,0.340405,71.908472,0.263662,71.887172,0.262745,71.909927,0.261607
processed_data_batch_19.npz,10000,75.700471,0.486138,75.562309,0.514707,75.806758,0.447383,75.644109,0.473561,75.558735,0.503024,75.642352,0.475060
processed_data_batch_20.npz,10000,96.621295,1.041440,96.453485,1.034228,96.577862,1.037643,96.395699,1.027341,96.455052,1.038042,96.413672,1.024762
processed_data_batch_21.npz,10000,122.750372,0.834649,122.615543,0.842994,122.745382,0.851802,122.614082,0.856766,122.611934,0.838762,122.615465,0.852695
processed_data_batch_22.npz,10000,136.020058,0.363886,135.866421,0.406947,136.011749,0.373416,135.855852,0.413511,135.865994,0.396692,135.855900,0.405035
processed_data_batch_23.npz,10000,139.117073,0.273781,138.975172,0.334264,139.086110,0.273455,138.932742,0.321397,138.977777,0.323128,138.931172,0.310658
processed_data_batch_24.npz,10000,139.415603,0.285303,139.269211,0.346437,139.409963,0.276862,139.261442,0.348340,139.266753,0.334720,139.254712,0.333645
processed_data_batch_25.npz,10000,139.464997,1.353542,139.368275,1.550679,139.471824,0.330922,139.299460,0.354428,139.342373,1.350912,139.297704,0.345473
processed_data_batch_26.npz,10000,139.641562,0.412728,139.477228,0.407256,139.613696,0.357459,139.449118,0.369913,139.482346,0.415377,139.451717,0.364894
processed_data_batch_27.npz,10000,139.509611,0.269136,139.360620,0.322192,139.518395,0.271482,139.358448,0.325436,139.360336,0.310569,139.361260,0.311770
processed_data_batch_28.npz,10000,139.660815,0.269313,139.523744,0.337565,139.657795,0.263498,139.514983,0.320579,139.522235,0.324779,139.517373,0.307875
processed_data_batch_29.npz,10000,139.665527,0.253523,139.533768,0.299052,139.651352,0.245193,139.509171,0.278316,139.529215,0.289711,139.503581,0.272593
processed_data_batch_30.npz,10000,139.708725,1.207127,139.531695,1.014806,139.559186,0.342300,139.430058,0.350320,139.532489,1.083083,139.425287,0.349121
processed_data_batch_31.npz,10000,139.511768,0.829141,139.335257,1.176231,139.600147,0.314742,139.461062,0.381503,139.347048,1.012358,139.457149,0.372535
processed_data_batch_32.npz,10000,139.620968,0.284551,139.480794,0.349046,139.638997,0.271816,139.487486,0.345295,139.479355,0.338925,139.489971,0.332948
processed_data_batch_33.npz,10000,139.617814,0.240127,139.472372,0.297145,139.639250,0.224891,139.491877,0.283277,139.468491,0.286553,139.488429,0.274896
processed_data_batch_34.npz,10000,139.660598,0.708598,139.533473,1.014025,139.619229,0.387385,139.457088,0.333133,139.521067,0.865980,139.455026,0.324868
processed_data_batch_35.npz,10000,139.552004,0.308202,139.403420,0.363492,139.554414,0.318530,139.424417,0.373338,139.409508,0.359684,139.421957,0.375036
processed_data_batch_36.npz,10000,139.502822,0.273237,139.366761,0.338561,139.527943,0.288985,139.395523,0.355261,139.369155,0.325897,139.396548,0.339787
processed_data_batch_37.npz,10000,139.528009,1.095369,139.360820,1.060344,139.522050,0.528775,139.385876,0.361444,139.370984,1.041230,139.382659,0.351668
processed_data_batch_38.npz,10000,139.339402,1.044486,139.249411,0.925471,139.449077,0.318905,139.362149,0.383473,139.235870,1.016313,139.354112,0.376121
processed_data_batch_39.npz,10000,139.407290,0.280983,139.259945,0.329237,139.408147,0.269954,139.259805,0.323440,139.258423,0.318694,139.263050,0.310942
processed_data_batch_40.npz,10000,139.378426,1.490172,139.134753,1.685812,139.324669,0.323128,139.174155,0.394097,139.173814,1.541086,139.167128,0.380747
processed_data_batch_41.npz,10000,139.302504,0.460945,139.129513,0.373084,139.237899,0.339430,139.075952,0.351322,139.125449,0.363659,139.071172,0.341890
processed_data_batch_42.npz,10000,139.166549,0.297014,139.029874,0.340195,139.157163,0.296781,139.013703,0.335891,139.029073,0.330834,139.013041,0.327420
processed_data_batch_43.npz,10000,139.145841,1.143862,139.062202,1.411336,139.082953,0.459003,138.977783,0.324688,139.044798,1.213099,138.977317,0.321224
processed_data_batch_44.npz,10000,138.816520,0.362369,138.667100,0.344102,138.784723,0.302774,138.627102,0.346950,138.666659,0.336523,138.628164,0.340857
processed_data_batch_45.npz,10000,138.585539,0.266581,138.450972,0.323615,138.576670,0.268547,138.420713,0.328782,138.450494,0.313478,138.424643,0.317237
processed_data_batch_46.npz,10000,137.925547,0.523802,137.747797,0.900701,137.972213,0.272509,137.855741,0.332431,137.763510,0.705775,137.852057,0.321194
processed_data_batch_47.npz,10000,135.935275,0.362428,135.786580,0.409118,135.849144,0.350421,135.689212,0.394896,135.788725,0.399002,135.694911,0.379358
processed_data_batch_48.npz,10000,121.790503,1.979407,121.671481,1.959471,122.029547,2.011891,121.912428,1.972023,121.667804,1.959273,121.875215,1.977713
processed_data_batch_49.npz,10000,68.987342,3.742183,68.859086,3.761779,69.051275,3.257186,68.948747,3.274423,68.859382,3.761759,68.951424,3.269924
processed_data_batch_54.npz,10000,66.184904,3.807173,66.037631,3.824267,68.249061,1.958103,68.124041,1.938845,66.036781,3.831117,68.124973,1.939644
processed_data_batch_55.npz,10000,120.725074,2.458245,120.562880,2.416000,120.782074,2.299537,120.583098,2.305499,120.562572,2.420702,120.583202,2.306574
processed_data_batch_56.npz,10000,135.956960,0.407420,135.832929,0.494237,135.953274,0.350480,135.795955,0.409215,135.815093,0.451359,135.792174,0.398388
processed_data_batch_57.npz,10000,137.980408,0.278061,137.848812,0.333805,137.972802,0.286773,137.847904,0.349370,137.848432,0.324789,137.845441,0.337292
processed_data_batch_58.npz,10000,138.552903,0.339361,138.414784,0.364455,138.553017,0.337525,138.403196,0.355575,138.412094,0.357165,138.405974,0.347012
processed_data_batch_59.npz,10000,138.908516,0.258815,138.773952,0.322419,138.906317,0.285039,138.764240,0.346716,138.773322,0.310684,138.755957,0.333116
processed_data_batch_60.npz,10000,139.175133,0.923160,138.947733,0.484332,139.076262,0.315541,138.925206,0.395224,138.939275,0.397954,138.923577,0.387342
processed_data_batch_61.npz,10000,139.294442,0.300031,139.172930,0.352487,139.309430,0.286967,139.207782,0.328653,139.172557,0.338272,139.204204,0.319087
processed_data_batch_62.npz,10000,139.353866,0.938057,139.198864,0.449893,139.358776,0.272354,139.208560,0.350257,139.192777,0.386005,139.212312,0.340606
processed_data_batch_63.npz,10000,139.379408,0.554078,139.254643,0.619175,139.440339,0.283262,139.324146,0.362143,139.247158,0.628423,139.317683,0.346933
processed_data_batch_64.npz,10000,139.530115,1.173416,139.398613,1.272433,139.405356,0.313906,139.294981,0.347954,139.372736,1.046378,139.292302,0.346636
processed_data_batch_65.npz,10000,139.479645,0.277608,139.344269,0.332406,139.465962,0.271384,139.324824,0.315619,139.341882,0.321859,139.320328,0.305385
processed_data_batch_66.npz,10000,139.555500,0.569404,139.433324,0.836128,139.560182,0.378195,139.379759,0.327369,139.419946,0.674383,139.378993,0.314181
processed_data_batch_67.npz,10000,139.503406,1.111993,139.381568,1.034724,139.623645,0.324349,139.507595,0.370693,139.378021,1.088454,139.502756,0.363992
processed_data_batch_68.npz,10000,139.597593,0.580912,139.545467,1.559191,139.553795,0.267382,139.432411,0.331343,139.491310,0.937208,139.429137,0.314972
processed_data_batch_69.npz,10000,139.616867,0.313598,139.499845,0.368872,139.636583,0.283023,139.522791,0.345952,139.492284,0.368682,139.517013,0.342731
processed_data_batch_70.npz,10000,139.654304,0.245461,139.527384,0.319057,139.673578,0.243539,139.559096,0.328948,139.529872,0.304002,139.565218,0.313984
processed_data_batch_71.npz,10000,139.642934,0.536426,139.518856,0.661903,139.602838,0.311263,139.470049,0.364079,139.519636,0.636296,139.478397,0.352077
processed_data_batch_72.npz,10000,139.666389,0.309593,139.533941,0.382951,139.677464,0.312828,139.558440,0.370462,139.532578,0.371015,139.551514,0.359860
processed_data_batch_73.npz,10000,139.550973,1.126279,139.342426,1.830105,139.655121,0.251878,139.513732,0.309495,139.373391,1.455424,139.506713,0.302929
processed_data_batch_74.npz,10000,139.673878,0.286229,139.544853,0.357907,139.671430,0.253944,139.550980,0.308400,139.545114,0.346136,139.548417,0.296155
processed_data_batch_75.npz,10000,139.619168,0.648586,139.514653,0.537346,139.639521,0.357003,139.527663,0.345074,139.503688,0.481596,139.522003,0.331544
processed_data_batch_76.npz,10000,139.654990,0.251096,139.520728,0.322775,139.642753,0.259672,139.515115,0.332586,139.516929,0.315044,139.507782,0.327250
processed_data_batch_77.npz,10000,139.576592,1.016454,139.485484,0.960667,139.749977,0.255130,139.593089,0.332526,139.484097,0.969015,139.592986,0.331027
processed_data_batch_78.npz,10000,139.699290,0.267649,139.561942,0.339917,139.721217,0.238561,139.593025,0.299704,139.560203,0.327007,139.591233,0.287669
processed_data_batch_79.npz,10000,139.744999,0.900541,139.611563,0.570550,139.702087,0.290148,139.566233,0.332728,139.611080,0.599815,139.555613,0.319149
processed_data_batch_80.npz,10000,139.772059,0.574939,139.598673,0.517916,139.709561,0.295383,139.536798,0.353072,139.605564,0.560319,139.538736,0.345759
processed_data_batch_81.npz,10000,139.784427,0.496508,139.609464,0.331946,139.752865,0.289748,139.624186,0.337182,139.605076,0.319358,139.622989,0.333278
processed_data_batch_82.npz,10000,139.734749,0.539834,139.636548,0.305234,139.741205,0.220314,139.611519,0.295579,139.637456,0.288005,139.607407,0.277083
processed_data_batch_83.npz,10000,139.817711,1.199312,139.694892,1.492823,139.745763,0.267140,139.631052,0.310759,139.676622,1.271570,139.629214,0.304549
processed_data_batch_84.npz,10000,139.622563,0.772279,139.468464,0.810119,139.673635,0.267630,139.536890,0.317862,139.475747,0.801072,139.540212,0.305649
processed_data_batch_85.npz,10000,139.726317,0.690961,139.630692,1.271930,139.687518,0.233773,139.541423,0.286103,139.604481,0.969433,139.543375,0.270085
processed_data_batch_86.npz,10000,139.624945,0.268477,139.480996,0.330168,139.619514,0.277463,139.476201,0.331873,139.481513,0.316745,139.477867,0.323326
processed_data_batch_87.npz,10000,139.618278,0.726645,139.537711,0.656001,139.613560,0.237358,139.476426,0.284444,139.529758,0.551393,139.474290,0.277375
processed_data_batch_88.npz,10000,139.748223,0.553498,139.666646,0.993271,139.693437,0.248849,139.563713,0.298865,139.645512,0.778775,139.566036,0.292014
processed_data_batch_89.npz,10000,139.799778,0.696997,139.674725,0.895969,139.742700,0.271546,139.589769,0.326613,139.670617,0.827705,139.593345,0.315885
processed_data_batch_90.npz,10000,139.825674,1.327776,139.798579,1.838693,139.741509,0.273275,139.614600,0.356057,139.730358,1.399944,139.615927,0.341957
processed_data_batch_91.npz,10000,139.696970,0.426812,139.603060,0.343922,139.736357,0.311049,139.644426,0.316885,139.596555,0.339431,139.635791,0.306688
processed_data_batch_92.npz,10000,139.753677,0.283014,139.622734,0.330063,139.735392,0.301355,139.609101,0.336517,139.621432,0.325732,139.608863,0.332627
processed_data_batch_93.npz,10000,139.767277,0.427131,139.620422,0.345030,139.770264,0.299311,139.630670,0.336242,139.618884,0.338946,139.630291,0.334823
processed_data_batch_94.npz,10000,139.733570,0.608581,139.630979,0.828003,139.776848,0.302345,139.657379,0.367355,139.633117,0.500486,139.650104,0.358799
processed_data_batch_95.npz,10000,139.754962,0.311481,139.605413,0.479413,139.771682,0.240134,139.612147,0.282570,139.632959,0.292926,139.615429,0.275120
processed_data_batch_96.npz,10000,139.784433,0.629935,139.611969,0.593539,139.709377,0.288646,139.567770,0.353130,139.615527,0.593409,139.566404,0.341495
processed_data_batch_97.npz,10000,139.729968,0.303967,139.611850,0.322261,139.696057,0.334246,139.592238,0.329474,139.610597,0.308287,139.591393,0.313224
processed_data_batch_98.npz,10000,139.824446,0.276794,139.693863,0.343063,139.827466,0.265422,139.705692,0.348042,139.694795,0.332295,139.703752,0.337422
processed_data_batch_99.npz,10000,139.688399,0.807972,139.530107,1.037802,139.768962,0.272783,139.653179,0.307018,139.540025,0.920566,139.644748,0.310170
processed_data_batch_100.npz,10000,139.698350,0.656945,139.561932,0.376839,139.709896,0.246737,139.588632,0.312267,139.561787,0.356850,139.584908,0.302284
processed_data_batch_101.npz,10000,139.767758,0.249290,139.639797,0.300100,139.742912,0.251686,139.620816,0.291696,139.635839,0.293630,139.615555,0.285986
processed_data_batch_1.npz,12000,139.291282,2.137441,139.170894,2.424400,139.496504,0.413420,139.334967,0.272808,139.232169,1.827285,139.335212,0.270032
processed_data_batch_2.npz,12000,139.922738,0.247920,139.721664,0.319937,139.953621,0.238282,139.762863,0.297511,139.723373,0.306319,139.766836,0.284621
processed_data_batch_3.npz,12000,139.602688,0.216211,139.381167,0.290016,139.609566,0.211241,139.395397,0.300133,139.379015,0.279551,139.389962,0.289078
processed_data_batch_4.npz,12000,139.681392,0.292632,139.431799,0.364730,139.705605,0.293643,139.463364,0.379067,139.436153,0.352541,139.465687,0.365343
processed_data_batch_5.npz,12000,139.990949,0.160888,139.793009,0.216239,139.996508,0.155592,139.791482,0.210163,139.792351,0.201113,139.790270,0.192781
processed_data_batch_6.npz,12000,139.825500,0.208475,139.623545,0.269969,139.823857,0.226497,139.617961,0.287367,139.620430,0.258674,139.612636,0.279447
processed_data_batch_7.npz,12000,139.815582,0.227188,139.608131,0.287065,139.819364,0.213103,139.597119,0.269486,139.604899,0.275038,139.592973,0.256200
processed_data_batch_8.npz,12000,139.699789,0.278900,139.495669,0.336301,139.700786,0.288318,139.487378,0.336670,139.491304,0.322127,139.483471,0.320786
processed_data_batch_9.npz,12000,140.020117,0.188155,139.838343,0.248395,140.007964,0.196270,139.836593,0.254555,139.836283,0.242202,139.834179,0.250477
processed_data_batch_10.npz,12000,139.785250,0.225974,139.593656,0.307971,139.763608,0.229207,139.564773,0.297472,139.585023,0.298800,139.548830,0.286471
processed_data_batch_11.npz,12000,139.724027,0.781913,139.472481,1.057540,139.818150,0.392198,139.576264,0.343217,139.486642,0.906011,139.575714,0.331923
processed_data_batch_12.npz,12000,139.346996,1.652603,139.291474,0.886454,139.571449,0.446562,139.422478,0.321647,139.286783,0.921528,139.418489,0.316834
processed_data_batch_13.npz,12000,139.053833,1.954512,138.770623,2.144574,139.368511,0.456664,139.086892,0.328235,138.807215,1.970338,139.089287,0.325763
processed_data_batch_14.npz,12000,138.401027,1.792635,138.267704,2.039209,138.342787,0.283105,138.119595,0.314038,138.230622,1.754478,138.120471,0.304833
processed_data_batch_15.npz,12000,131.851276,0.844115,131.633450,1.541871,131.934723,0.389932,131.752238,0.397174,131.704247,0.727952,131.750334,0.391985
processed_data_batch_16.npz,12000,112.771806,1.011553,112.578352,0.842837,112.817458,0.710509,112.646536,0.663539,112.592220,0.885645,112.648582,0.664121
processed_data_batch_17.npz,12000,86.701878,1.041857,86.425654,1.343673,86.549947,0.673851,86.384669,0.701517,86.472682,0.815157,86.389050,0.698223
processed_data_batch_18.npz,12000,72.054220,0.277197,71.870857,0.371202,72.046775,0.330553,71.911124,0.263981,71.889584,0.262469,71.912952,0.262073
processed_data_batch_19.npz,12000,75.710742,0.485040,75.565055,0.513648,75.800318,0.440897,75.647426,0.472286,75.561881,0.502327,75.647110,0.473211
processed_data_batch_20.npz,12000,96.635360,1.039924,96.457313,1.033951,96.579602,1.043364,96.399853,1.026031,96.459424,1.037907,96.418087,1.023352
processed_data_batch_21.npz,12000,122.773828,0.839513,122.618280,0.842446,122.767849,0.855678,122.617487,0.856012,122.615368,0.839065,122.619210,0.852669
processed_data_batch_22.npz,12000,136.050999,0.358410,135.870992,0.400010,136.047462,0.370843,135.858949,0.400874,135.872006,0.390034,135.860194,0.392456
processed_data_batch_23.npz,12000,139.150596,0.260277,138.979154,0.324015,139.120956,0.256301,138.935283,0.305077,138.982005,0.313342,138.939279,0.296565
processed_data_batch_24.npz,12000,139.443528,0.277721,139.272276,0.336268,139.433715,0.269564,139.260788,0.337368,139.270346,0.325139,139.258073,0.323847
processed_data_batch_25.npz,12000,139.497117,1.301064,139.368482,1.498883,139.524836,0.385084,139.303716,0.342264,139.345806,1.298093,139.303034,0.333479
processed_data_batch_26.npz,12000,139.668042,0.409328,139.482091,0.402416,139.642988,0.376882,139.449834,0.365870,139.487644,0.409437,139.454318,0.362478
processed_data_batch_27.npz,12000,139.545682,0.261823,139.366698,0.312678,139.565744,0.260225,139.365519,0.313572,139.368057,0.301513,139.369501,0.300487
processed_data_batch_28.npz,12000,139.684677,0.263172,139.525254,0.326812,139.680400,0.259983,139.515492,0.313053,139.524579,0.314030,139.519247,0.300506
processed_data_batch_29.npz,12000,139.695963,0.245882,139.536817,0.289903,139.673678,0.238673,139.510756,0.271175,139.533968,0.281339,139.506902,0.265174
processed_data_batch_30.npz,12000,139.738079,1.167667,139.538848,1.011004,139.599647,0.330369,139.436980,0.342138,139.537810,1.048136,139.432539,0.341426
processed_data_batch_31.npz,12000,139.542748,0.783329,139.342050,1.138678,139.617380,0.299734,139.462452,0.370658,139.355607,0.970533,139.455531,0.361920
processed_data_batch_32.npz,12000,139.646808,0.277414,139.483148,0.338771,139.660509,0.272823,139.492870,0.338377,139.482145,0.328467,139.495702,0.325815
processed_data_batch_33.npz,12000,139.652938,0.231359,139.478105,0.286857,139.670278,0.218622,139.498314,0.274284,139.475495,0.277073,139.495415,0.264888
processed_data_batch_34.npz,12000,139.676686,0.675802,139.531921,0.969279,139.641350,0.401053,139.461214,0.327009,139.520148,0.822384,139.460746,0.318974
processed_data_batch_35.npz,12000,139.578415,0.301054,139.406631,0.353640,139.584372,0.308218,139.429184,0.364098,139.412933,0.349904,139.431374,0.362462
processed_data_batch_36.npz,12000,139.538412,0.266010,139.372058,0.328471,139.572033,0.275524,139.400478,0.342088,139.375202,0.316578,139.401336,0.328708
processed_data_batch_37.npz,12000,139.565530,1.064769,139.369331,1.048739,139.556963,0.565276,139.385782,0.346205,139.378396,1.012312,139.391904,0.331073
processed_data_batch_38.npz,12000,139.364784,1.005298,139.247873,0.921028,139.472981,0.308161,139.365407,0.372602,139.237010,0.988087,139.358343,0.364229
processed_data_batch_39.npz,12000,139.438354,0.268113,139.264684,0.317814,139.436878,0.253222,139.269232,0.310420,139.263860,0.307852,139.271232,0.299477
processed_data_batch_40.npz,12000,139.406366,1.426686,139.146025,1.654314,139.353306,0.312524,139.170345,0.386477,139.183336,1.503028,139.171888,0.371599
processed_data_batch_41.npz,12000,139.335679,0.502878,139.136899,0.369336,139.268940,0.349172,139.079368,0.345837,139.133121,0.358925,139.078660,0.336404
processed_data_batch_42.npz,12000,139.197606,0.298463,139.033383,0.334601,139.181191,0.292248,139.015645,0.329195,139.033389,0.326016,139.015590,0.320939
processed_data_batch_43.npz,12000,139.168855,1.075210,139.058896,1.359260,139.109369,0.475717,138.977710,0.317387,139.041515,1.151289,138.975300,0.314306
processed_data_batch_44.npz,12000,138.838412,0.356216,138.669247,0.338524,138.809583,0.296606,138.631061,0.338854,138.669201,0.331206,138.632393,0.332364
processed_data_batch_45.npz,12000,138.610039,0.265150,138.452868,0.315638,138.604089,0.264674,138.429275,0.319378,138.452716,0.305400,138.433722,0.307901
processed_data_batch_46.npz,12000,137.952703,0.508507,137.753904,0.858295,137.986945,0.268628,137.854754,0.315068,137.770275,0.667695,137.851671,0.304367
processed_data_batch_47.npz,12000,135.964406,0.357620,135.790923,0.401052,135.878969,0.355658,135.693197,0.389654,135.793794,0.391223,135.696951,0.373685
processed_data_batch_48.npz,12000,121.810843,1.985788,121.673284,1.962000,122.026669,2.019294,121.881219,1.984443,121.670748,1.962430,121.879576,1.981955
processed_data_batch_49.npz,12000,68.998997,3.740726,68.863062,3.760432,69.061334,3.258742,68.952228,3.273754,68.863768,3.760425,68.955210,3.269291
processed_data_batch_54.npz,12000,66.193170,3.810323,66.040956,3.824608,68.269642,1.963136,68.131575,1.941039,66.040097,3.831972,68.133213,1.942208
processed_data_batch_55.npz,12000,120.751449,2.467938,120.569300,2.421043,120.823839,2.293460,120.606076,2.294084,120.569997,2.425685,120.607163,2.295378
processed_data_batch_56.npz,12000,135.988361,0.404502,135.836153,0.481412,135.980487,0.358501,135.805227,0.398499,135.820203,0.442458,135.803173,0.388042
processed_data_batch_57.npz,12000,138.007439,0.267226,137.851207,0.322862,138.000416,0.271758,137.848110,0.336301,137.851659,0.313849,137.845896,0.324389
processed_data_batch_58.npz,12000,138.578203,0.331730,138.416962,0.353394,138.589430,0.341139,138.416540,0.352287,138.414992,0.346497,138.415810,0.343303
processed_data_batch_59.npz,12000,138.942366,0.247408,138.778435,0.311161,138.944010,0.274277,138.774880,0.334773,138.778392,0.299578,138.775638,0.321762
processed_data_batch_60.npz,12000,139.202297,0.927201,138.958411,0.507055,139.099052,0.300209,138.932682,0.375658,138.950993,0.412183,138.930747,0.369040
processed_data_batch_61.npz,12000,139.320097,0.288005,139.174155,0.342534,139.328357,0.278842,139.206807,0.318407,139.174805,0.328291,139.204138,0.309188
processed_data_batch_62.npz,12000,139.383613,0.955722,139.204170,0.480503,139.399423,0.285821,139.215501,0.338433,139.197793,0.398411,139.220531,0.329116
processed_data_batch_63.npz,12000,139.405859,0.532877,139.256345,0.607004,139.464455,0.277187,139.327538,0.352208,139.250681,0.609553,139.322444,0.338420
