filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
resampled_data_batch_33.npz,4,139.721605,0.225430,139.512564,0.275150,139.746325,0.228547,139.545850,0.274049
resampled_data_batch_34.npz,4,139.741447,0.641312,139.561634,0.917151,139.722150,0.443891,139.483548,0.333909
resampled_data_batch_35.npz,4,139.645612,0.285614,139.440927,0.339097,139.641016,0.307816,139.450040,0.358084
resampled_data_batch_36.npz,4,139.613747,0.255251,139.407561,0.316243,139.634135,0.272299,139.448965,0.335593
resampled_data_batch_37.npz,4,139.643792,1.021276,139.410160,1.029419,139.655338,0.590733,139.432119,0.347449
resampled_data_batch_38.npz,4,139.436650,0.968795,139.277888,0.914687,139.558700,0.304941,139.407372,0.357303
resampled_data_batch_39.npz,4,139.508487,0.260125,139.299992,0.306849,139.510690,0.241661,139.309659,0.273470
resampled_data_batch_40.npz,4,139.479049,1.357052,139.190600,1.611046,139.434911,0.303937,139.209739,0.388173
resampled_data_batch_41.npz,4,139.396605,0.540742,139.172266,0.371545,139.292247,0.355566,139.090561,0.334038
resampled_data_batch_42.npz,4,139.269162,0.280192,139.067485,0.322367,139.221782,0.294797,139.027172,0.336248
resampled_data_batch_43.npz,4,139.241627,1.015418,139.088185,1.298840,139.146668,0.481228,138.980052,0.300453
resampled_data_batch_44.npz,4,138.904999,0.346695,138.702949,0.331029,138.862328,0.290651,138.657151,0.330620
resampled_data_batch_45.npz,4,138.671770,0.261817,138.483755,0.305881,138.643503,0.271439,138.436086,0.321932
resampled_data_batch_46.npz,4,138.015444,0.497978,137.790326,0.810267,138.019220,0.261963,137.866327,0.296878
resampled_data_batch_47.npz,4,136.034090,0.360460,135.826837,0.393142,135.965703,0.328358,135.758374,0.386602
