filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC,tau_mean_robust,tau_std_robust,tau_mean_robust_QC,tau_std_robust_QC
resampled_data_batch_73.npz,5,139.671891,0.984162,139.403848,1.673779,139.716242,0.230655,139.537638,0.284274,139.440747,1.295260,139.531130,0.285230
resampled_data_batch_74.npz,5,139.784538,0.271463,139.590356,0.336084,139.758927,0.250494,139.556386,0.301100,139.592755,0.324613,139.558670,0.287359
resampled_data_batch_75.npz,5,139.715018,0.651783,139.550663,0.528703,139.737691,0.446960,139.482101,0.275748,139.542566,0.483496,139.486518,0.262555
resampled_data_batch_76.npz,5,139.761597,0.240671,139.566802,0.298638,139.745325,0.225398,139.515806,0.281832,139.565817,0.294598,139.510323,0.283372
resampled_data_batch_77.npz,5,139.688594,0.977252,139.526229,0.930739,139.835960,0.459014,139.676405,0.324437,139.532812,0.914381,139.681211,0.317071
resampled_data_batch_78.npz,5,139.798227,0.240079,139.604754,0.310947,139.792995,0.202203,139.605309,0.254352,139.603179,0.297778,139.606223,0.243432
resampled_data_batch_79.npz,5,139.836756,0.861991,139.652616,0.610742,139.834701,0.255897,139.639875,0.324567,139.654556,0.642219,139.636001,0.318771
resampled_data_batch_80.npz,5,139.866365,0.513829,139.646894,0.504710,139.841621,0.273934,139.612722,0.323865,139.653855,0.529485,139.621128,0.316402
resampled_data_batch_81.npz,5,139.887278,0.514941,139.660631,0.338130,139.875090,0.323398,139.661452,0.319085,139.657387,0.312326,139.662267,0.308898
resampled_data_batch_82.npz,5,139.833490,0.595334,139.672941,0.316937,139.871181,0.248616,139.663197,0.317490,139.677860,0.284743,139.669756,0.301885
resampled_data_batch_83.npz,5,139.914649,1.048931,139.734144,1.377883,139.861656,0.227700,139.673857,0.305999,139.717017,1.142868,139.669661,0.296473
resampled_data_batch_84.npz,5,139.740341,0.716541,139.520893,0.779886,139.781035,0.276868,139.581924,0.285538,139.531939,0.751010,139.587949,0.279200
resampled_data_batch_85.npz,5,139.812096,0.601460,139.660600,1.111836,139.768100,0.217097,139.561104,0.277337,139.639293,0.843742,139.564088,0.270608
resampled_data_batch_86.npz,5,139.717406,0.259458,139.524567,0.309313,139.693910,0.278171,139.503720,0.352261,139.525858,0.300861,139.510982,0.344294
resampled_data_batch_87.npz,5,139.721451,0.753162,139.574015,0.621757,139.764955,0.204026,139.535647,0.251026,139.573580,0.513445,139.543488,0.247929
resampled_data_batch_88.npz,5,139.837354,0.483923,139.697135,0.872576,139.743397,0.253674,139.589699,0.266112,139.680342,0.677792,139.584216,0.262483
resampled_data_batch_89.npz,5,139.904987,0.616471,139.718865,0.823607,139.832077,0.268705,139.615966,0.286980,139.712940,0.739224,139.620969,0.287487
resampled_data_batch_90.npz,5,139.916634,1.164345,139.819419,1.655883,139.908490,0.277897,139.736993,0.351414,139.758293,1.238109,139.732057,0.342530
resampled_data_batch_91.npz,5,139.795371,0.431387,139.640391,0.340678,139.831251,0.295173,139.687698,0.329250,139.635303,0.340867,139.676720,0.318425
resampled_data_batch_92.npz,5,139.858156,0.274295,139.667049,0.307235,139.859762,0.259208,139.671804,0.309866,139.669939,0.300284,139.669641,0.303858
resampled_data_batch_93.npz,5,139.870622,0.432287,139.669498,0.342625,139.883986,0.311900,139.700409,0.320422,139.670342,0.338434,139.706450,0.316584
resampled_data_batch_94.npz,5,139.836157,0.583749,139.668713,0.745972,139.822918,0.296436,139.664714,0.358163,139.674182,0.469562,139.660662,0.353368
resampled_data_batch_95.npz,5,139.849389,0.331103,139.649799,0.427383,139.843295,0.258230,139.666568,0.311013,139.677078,0.273055,139.665973,0.310632
resampled_data_batch_96.npz,5,139.910846,0.595880,139.671459,0.583218,139.885264,0.281854,139.644063,0.324896,139.675913,0.573392,139.647913,0.312550
resampled_data_batch_97.npz,5,139.829277,0.335476,139.654254,0.303715,139.766639,0.473391,139.633524,0.332075,139.656659,0.289849,139.633557,0.314588
resampled_data_batch_98.npz,5,139.919013,0.256112,139.735967,0.318855,139.963622,0.251506,139.767346,0.333798,139.736821,0.307785,139.773725,0.320138
resampled_data_batch_99.npz,5,139.810641,0.712136,139.584810,0.968646,139.899438,0.255964,139.710136,0.320470,139.598833,0.832202,139.710581,0.320720
resampled_data_batch_100.npz,5,139.819025,0.685990,139.614622,0.402804,139.819414,0.242527,139.640999,0.293204,139.615898,0.375887,139.640272,0.274764
resampled_data_batch_101.npz,5,139.862977,0.241253,139.680354,0.281707,139.816531,0.235709,139.637341,0.299796,139.677103,0.276703,139.634416,0.293471
resampled_data_batch_1.npz,6,139.386978,2.069563,139.218292,2.340007,139.492949,0.568226,139.342332,0.267294,139.279606,1.774485,139.346383,0.281472
resampled_data_batch_2.npz,6,140.006821,0.243199,139.768981,0.307422,139.984489,0.245407,139.741050,0.277100,139.769095,0.296842,139.747103,0.269024
resampled_data_batch_3.npz,6,139.701131,0.208910,139.435276,0.278764,139.720009,0.220350,139.483990,0.308624,139.432205,0.271156,139.479042,0.283641
resampled_data_batch_4.npz,6,139.781806,0.279714,139.486495,0.351803,139.870607,0.285688,139.609486,0.375617,139.489479,0.341323,139.607450,0.354088
resampled_data_batch_5.npz,6,140.075776,0.157212,139.838201,0.207239,140.085745,0.152519,139.857834,0.202447,139.837589,0.195481,139.850236,0.184858
resampled_data_batch_6.npz,6,139.918406,0.201418,139.673869,0.257470,139.895006,0.223493,139.621134,0.281926,139.672429,0.248647,139.622663,0.269241
resampled_data_batch_7.npz,6,139.913069,0.222508,139.661015,0.277037,139.908460,0.211816,139.633732,0.231864,139.657399,0.264449,139.629531,0.223874
resampled_data_batch_8.npz,6,139.786615,0.280110,139.543133,0.328241,139.777545,0.278781,139.545212,0.313708,139.540856,0.315074,139.543528,0.311518
resampled_data_batch_9.npz,6,140.107104,0.190869,139.883072,0.239922,140.131315,0.178629,139.929678,0.208065,139.880524,0.234287,139.930462,0.201832
resampled_data_batch_10.npz,6,139.875478,0.217969,139.641559,0.292392,139.846900,0.218447,139.597907,0.298456,139.631094,0.287209,139.567588,0.303152
resampled_data_batch_11.npz,6,139.821442,0.751813,139.526593,1.015027,139.905570,0.261492,139.635927,0.323414,139.544157,0.864624,139.628954,0.316092
resampled_data_batch_12.npz,6,139.434889,1.639869,139.326387,0.938638,139.533425,0.871828,139.443940,0.327552,139.325195,0.959868,139.434481,0.315070
resampled_data_batch_13.npz,6,139.164069,1.880649,138.834366,2.096345,139.455071,0.520402,139.127367,0.385979,138.868556,1.903673,139.124176,0.368488
resampled_data_batch_14.npz,6,138.492329,1.715889,138.308955,1.955023,138.415029,0.308395,138.164080,0.314765,138.273671,1.674842,138.171234,0.308538
resampled_data_batch_15.npz,6,131.934606,0.830099,131.684024,1.461481,132.078534,0.450358,131.845955,0.428444,131.755687,0.678318,131.849080,0.422376
resampled_data_batch_16.npz,6,112.839731,0.999617,112.621139,0.851369,112.911860,0.855374,112.716830,0.690970,112.635091,0.891346,112.763882,0.701240
resampled_data_batch_17.npz,6,86.751214,1.039478,86.464375,1.328567,86.542723,0.753510,86.356134,0.766052,86.511503,0.816100,86.403977,0.744798
resampled_data_batch_18.npz,6,72.091058,0.280647,71.901300,0.371056,72.185075,0.219618,72.117002,0.191148,71.919840,0.265035,72.124285,0.193559
resampled_data_batch_19.npz,6,75.751204,0.487508,75.596983,0.512154,75.620018,0.425653,75.491905,0.425962,75.591707,0.498870,75.495502,0.434856
resampled_data_batch_20.npz,6,96.686382,1.038375,96.494037,1.032307,97.020635,0.896792,96.850745,0.828499,96.498360,1.036829,96.868416,0.836105
resampled_data_batch_21.npz,6,122.843446,0.850315,122.661669,0.845850,122.648628,0.957683,122.460949,0.946121,122.660971,0.843983,122.470484,0.943410
resampled_data_batch_22.npz,6,136.135064,0.360133,135.922501,0.396202,136.110896,0.318044,135.878426,0.392110,135.924594,0.389184,135.878290,0.380388
resampled_data_batch_23.npz,6,139.231395,0.245889,139.027592,0.310621,139.237513,0.210195,139.010699,0.259487,139.032930,0.299190,139.008701,0.238209
resampled_data_batch_24.npz,6,139.528222,0.261961,139.323943,0.322245,139.513626,0.280385,139.286272,0.344446,139.320634,0.311400,139.281977,0.331100
resampled_data_batch_25.npz,6,139.580287,1.254071,139.416180,1.440211,139.552615,0.223947,139.364566,0.292944,139.396584,1.237902,139.364883,0.273032
resampled_data_batch_26.npz,6,139.756077,0.404718,139.536742,0.397386,139.749987,0.463392,139.506387,0.396396,139.541364,0.403557,139.512136,0.397362
resampled_data_batch_27.npz,6,139.643791,0.255524,139.423483,0.303394,139.646262,0.267406,139.461101,0.297145,139.424440,0.294310,139.457790,0.288304
resampled_data_batch_28.npz,6,139.773717,0.261395,139.576133,0.315360,139.776416,0.282694,139.579286,0.324697,139.574143,0.303625,139.572107,0.316606
resampled_data_batch_29.npz,6,139.785441,0.238948,139.590021,0.279005,139.812710,0.224397,139.633250,0.266200,139.587372,0.269863,139.624634,0.254886
resampled_data_batch_30.npz,6,139.828422,1.120813,139.596964,1.002602,139.614298,0.403062,139.467004,0.309990,139.592594,1.003635,139.467380,0.313768
resampled_data_batch_31.npz,6,139.623140,0.737940,139.395203,1.090569,139.770306,0.297853,139.581332,0.349409,139.406912,0.924177,139.575458,0.334717
resampled_data_batch_32.npz,6,139.724409,0.266797,139.531758,0.325070,139.781909,0.249676,139.557332,0.298919,139.534559,0.316389,139.568417,0.293652
resampled_data_batch_33.npz,6,139.739160,0.224630,139.533451,0.274838,139.699943,0.191125,139.501805,0.230522,139.534072,0.266492,139.499493,0.225139
resampled_data_batch_34.npz,6,139.756491,0.643039,139.578748,0.918403,139.745985,0.547355,139.462732,0.361172,139.567552,0.778140,139.479379,0.349665
resampled_data_batch_35.npz,6,139.662173,0.287585,139.459854,0.340877,139.667696,0.290075,139.442153,0.362206,139.466995,0.335711,139.449034,0.358106
resampled_data_batch_36.npz,6,139.627906,0.253310,139.423164,0.316172,139.653700,0.273946,139.442187,0.366621,139.426450,0.307555,139.447842,0.355701
resampled_data_batch_37.npz,6,139.660154,1.020395,139.428195,1.027555,139.709982,0.645924,139.445980,0.321508,139.438081,0.978385,139.446157,0.318723
resampled_data_batch_38.npz,6,139.454210,0.966734,139.297257,0.913425,139.589128,0.299407,139.442569,0.331006,139.290204,0.956762,139.441370,0.326343
resampled_data_batch_39.npz,6,139.524974,0.259861,139.316921,0.307718,139.531243,0.241579,139.346745,0.307088,139.317881,0.295920,139.354342,0.293861
resampled_data_batch_40.npz,6,139.495350,1.358284,139.208917,1.612249,139.500029,0.365914,139.243840,0.358064,139.243015,1.447972,139.241564,0.337033
resampled_data_batch_41.npz,6,139.413369,0.539340,139.189133,0.369159,139.397240,0.277695,139.180109,0.353694,139.185910,0.353340,139.184214,0.346515
resampled_data_batch_42.npz,6,139.287326,0.278785,139.084313,0.322296,139.329517,0.239123,139.114707,0.304578,139.087335,0.313688,139.118759,0.288581
resampled_data_batch_43.npz,6,139.255520,1.015794,139.105462,1.297351,139.197088,0.658149,139.032888,0.331414,139.089771,1.086955,139.042357,0.313346
resampled_data_batch_44.npz,6,138.921611,0.348331,138.720341,0.332204,138.903030,0.301609,138.668174,0.338134,138.717891,0.327279,138.672198,0.337725
resampled_data_batch_45.npz,6,138.686148,0.260017,138.501518,0.305295,138.679985,0.268024,138.476850,0.315213,138.502408,0.295834,138.483468,0.312230
resampled_data_batch_46.npz,6,138.032072,0.500317,137.809427,0.811710,138.077904,0.243404,137.943229,0.279978,137.822256,0.625500,137.951518,0.246287
resampled_data_batch_47.npz,6,136.050042,0.356515,135.844548,0.393128,136.056006,0.378378,135.853376,0.341290,135.852521,0.384248,135.845269,0.360146
resampled_data_batch_48.npz,6,121.880461,1.993643,121.717344,1.967502,122.142053,2.108167,121.745711,2.061455,121.717810,1.970112,121.766635,2.022408
resampled_data_batch_49.npz,6,69.038593,3.738200,68.894535,3.757104,68.510352,3.023797,67.908434,2.861055,68.892938,3.756023,67.901502,2.879898
resampled_data_batch_54.npz,6,66.226578,3.814344,66.069812,3.825259,66.915576,2.510504,66.703639,2.489581,66.068704,3.833564,66.712495,2.490704
resampled_data_batch_55.npz,6,120.833458,2.472566,120.620330,2.426785,120.022726,2.447464,119.824240,2.440454,120.623819,2.432026,119.833279,2.449739
resampled_data_batch_56.npz,6,136.063853,0.400934,135.883360,0.467258,136.099526,0.376217,135.909683,0.415662,135.871180,0.433563,135.916942,0.416187
resampled_data_batch_57.npz,6,138.098154,0.257568,137.906043,0.311718,138.050439,0.250995,137.891585,0.294230,137.908336,0.306642,137.888372,0.290170
resampled_data_batch_58.npz,6,138.666725,0.324162,138.467985,0.339989,138.686118,0.397640,138.463476,0.350274,138.467080,0.338048,138.465005,0.336526
resampled_data_batch_59.npz,6,139.032618,0.239181,138.832063,0.299194,139.031005,0.266725,138.820595,0.306860,138.835355,0.291906,138.820063,0.302452
resampled_data_batch_60.npz,6,139.295151,0.928144,139.022697,0.541121,139.133306,0.257380,138.947802,0.344247,139.020159,0.448003,138.956321,0.327894
resampled_data_batch_61.npz,6,139.388239,0.276309,139.218365,0.329048,139.437334,0.242865,139.265954,0.297348,139.217522,0.316108,139.265532,0.281137
resampled_data_batch_62.npz,6,139.473180,0.961344,139.260214,0.519353,139.447503,0.266263,139.250571,0.318571,139.257155,0.420592,139.250488,0.311908
resampled_data_batch_63.npz,6,139.490734,0.508009,139.307685,0.591357,139.563803,0.239814,139.413298,0.297107,139.306260,0.585341,139.408486,0.281551
resampled_data_batch_64.npz,6,139.630362,1.068714,139.448930,1.185263,139.577667,0.326173,139.458117,0.314201,139.430338,1.006853,139.451344,0.316161
resampled_data_batch_65.npz,6,139.605623,0.270272,139.403144,0.312411,139.650263,0.224294,139.427054,0.311670,139.400897,0.301982,139.423366,0.302071
resampled_data_batch_66.npz,6,139.658524,0.565982,139.482289,0.743966,139.736271,0.596829,139.431249,0.260999,139.473486,0.604049,139.434157,0.249857
resampled_data_batch_67.npz,6,139.623282,1.022439,139.436975,1.012694,139.709055,0.276699,139.513464,0.300092,139.443504,1.013259,139.511686,0.298275
resampled_data_batch_68.npz,6,139.708829,0.435251,139.582455,1.295420,139.611577,0.208609,139.414383,0.258982,139.537825,0.721408,139.425829,0.249144
resampled_data_batch_69.npz,6,139.712745,0.299072,139.545300,0.348247,139.818833,0.283665,139.665925,0.343028,139.539545,0.348097,139.664164,0.345021
resampled_data_batch_70.npz,6,139.771391,0.228951,139.580547,0.294647,139.778204,0.236148,139.592738,0.328995,139.584156,0.282872,139.592855,0.311623
resampled_data_batch_71.npz,6,139.751737,0.477269,139.569321,0.609058,139.704847,0.309523,139.511212,0.311451,139.570174,0.575015,139.528375,0.339340
resampled_data_batch_72.npz,6,139.772803,0.281667,139.583813,0.353720,139.745014,0.266887,139.542714,0.341192,139.585504,0.344028,139.539253,0.325093
resampled_data_batch_73.npz,6,139.681538,0.986281,139.415729,1.677163,139.803140,0.248413,139.593571,0.293368,139.448081,1.294907,139.601457,0.286194
resampled_data_batch_74.npz,6,139.794213,0.271046,139.601687,0.335179,139.789750,0.267586,139.582534,0.308816,139.602640,0.329081,139.567762,0.320145
resampled_data_batch_75.npz,6,139.726242,0.652340,139.563042,0.528810,139.667074,0.503685,139.545353,0.355204,139.551997,0.488254,139.536512,0.346850
resampled_data_batch_76.npz,6,139.768475,0.240750,139.575601,0.299019,139.749145,0.221038,139.577353,0.306788,139.573472,0.293610,139.575879,0.300594
resampled_data_batch_77.npz,6,139.699552,0.973816,139.537010,0.927565,139.818653,0.518071,139.714477,0.310620,139.538776,0.911700,139.703210,0.310832
resampled_data_batch_78.npz,6,139.806088,0.243275,139.613264,0.313696,139.785733,0.242649,139.585781,0.295803,139.615538,0.307868,139.590464,0.290927
resampled_data_batch_79.npz,6,139.846782,0.862104,139.661883,0.609303,139.757115,0.270709,139.555644,0.337549,139.665977,0.647362,139.552057,0.322852
resampled_data_batch_80.npz,6,139.871558,0.515848,139.657691,0.507318,139.780422,0.266214,139.540342,0.325029,139.664772,0.534237,139.542154,0.315847
resampled_data_batch_81.npz,6,139.899456,0.512786,139.671771,0.336243,139.877205,0.256649,139.694786,0.325280,139.666577,0.313370,139.698369,0.322558
resampled_data_batch_82.npz,6,139.842963,0.593919,139.683533,0.317279,139.894244,0.205840,139.656832,0.282289,139.684470,0.287223,139.650590,0.264798
resampled_data_batch_83.npz,6,139.923217,1.045138,139.744589,1.375112,139.873243,0.279518,139.648941,0.319596,139.726694,1.131811,139.658293,0.313505
resampled_data_batch_84.npz,6,139.747657,0.715338,139.532183,0.777457,139.755328,0.216394,139.529583,0.298244,139.540501,0.748701,139.531398,0.287387
resampled_data_batch_85.npz,6,139.821563,0.602620,139.671298,1.112459,139.803997,0.190435,139.589944,0.247465,139.651370,0.845823,139.576031,0.236868
resampled_data_batch_86.npz,6,139.723836,0.260064,139.532120,0.307344,139.734406,0.245676,139.559408,0.273741,139.534438,0.292617,139.573433,0.262024
resampled_data_batch_87.npz,6,139.726951,0.752036,139.583787,0.622180,139.774644,0.224088,139.546649,0.268800,139.580175,0.517249,139.547464,0.269293
resampled_data_batch_88.npz,6,139.844905,0.486180,139.704430,0.872262,139.800737,0.247466,139.646507,0.298885,139.687853,0.680808,139.642197,0.294354
resampled_data_batch_89.npz,6,139.914340,0.618793,139.727635,0.824646,139.864803,0.192445,139.656737,0.230258,139.726396,0.746124,139.670557,0.224540
resampled_data_batch_90.npz,6,139.924296,1.166800,139.829353,1.655985,139.872936,0.238634,139.685405,0.293704,139.773231,1.236847,139.684366,0.284560
resampled_data_batch_91.npz,6,139.803591,0.433845,139.650664,0.341689,139.862642,0.274149,139.721253,0.308693,139.646843,0.335529,139.706711,0.292405
resampled_data_batch_92.npz,6,139.866066,0.277467,139.676749,0.309131,139.864543,0.262679,139.646946,0.320076,139.676291,0.306404,139.644583,0.313165
resampled_data_batch_93.npz,6,139.879230,0.432390,139.678940,0.343659,139.894882,0.241045,139.711940,0.303627,139.677350,0.336754,139.714221,0.288359
resampled_data_batch_94.npz,6,139.842782,0.582585,139.677447,0.745429,139.911887,0.280240,139.738188,0.363549,139.678490,0.472234,139.733862,0.345336
resampled_data_batch_95.npz,6,139.856701,0.326069,139.658766,0.425797,139.848250,0.186888,139.650451,0.197139,139.685205,0.276377,139.660705,0.207026
resampled_data_batch_96.npz,6,139.918774,0.595130,139.680414,0.582991,139.893249,0.360831,139.651850,0.347546,139.684881,0.577336,139.653642,0.339826
resampled_data_batch_97.npz,6,139.833908,0.334755,139.663928,0.303902,139.790927,0.357667,139.619629,0.326918,139.664340,0.291205,139.623037,0.311906
resampled_data_batch_98.npz,6,139.927771,0.254762,139.746164,0.316434,139.838468,0.217691,139.644294,0.272597,139.749507,0.312408,139.650556,0.273746
resampled_data_batch_99.npz,6,139.817108,0.712770,139.595474,0.969262,139.904519,0.255744,139.724383,0.285932,139.613514,0.835336,139.739972,0.292025
resampled_data_batch_100.npz,6,139.825528,0.686597,139.623876,0.405256,139.813890,0.263225,139.602140,0.316935,139.625137,0.380769,139.610318,0.309506
resampled_data_batch_101.npz,6,139.867268,0.238282,139.687874,0.280216,139.848669,0.252557,139.678839,0.296670,139.687376,0.278111,139.670093,0.292165
resampled_data_batch_1.npz,7,139.368258,2.067665,139.202731,2.340774,139.546212,0.637391,139.334160,0.291275,139.265346,1.779500,139.335055,0.293784
resampled_data_batch_2.npz,7,139.985135,0.241554,139.759358,0.305853,139.990245,0.177686,139.737329,0.250375,139.762523,0.295658,139.742923,0.248712
resampled_data_batch_3.npz,7,139.676210,0.210681,139.425289,0.285396,139.692739,0.227724,139.505352,0.321307,139.422204,0.275046,139.495624,0.316945
resampled_data_batch_4.npz,7,139.757311,0.275896,139.474217,0.345526,139.716317,0.257651,139.428888,0.350007,139.479849,0.335778,139.453003,0.321518
resampled_data_batch_5.npz,7,140.058169,0.158654,139.830233,0.214940,140.095954,0.163000,139.876704,0.203945,139.829281,0.202028,139.889463,0.207870
resampled_data_batch_6.npz,7,139.899736,0.206521,139.663542,0.258670,139.867320,0.227838,139.609884,0.262194,139.659389,0.248679,139.609077,0.276091
resampled_data_batch_7.npz,7,139.891189,0.221747,139.651254,0.278146,139.848881,0.224185,139.593947,0.252438,139.644131,0.271413,139.587189,0.248958
resampled_data_batch_8.npz,7,139.766015,0.274137,139.533462,0.325787,139.771401,0.275069,139.549187,0.298922,139.526933,0.311303,139.549163,0.287732
resampled_data_batch_9.npz,7,140.089076,0.193300,139.873385,0.248197,140.156460,0.187385,139.967128,0.231989,139.870777,0.245423,139.964631,0.236736
resampled_data_batch_10.npz,7,139.860500,0.223338,139.632345,0.292902,139.855660,0.278868,139.621364,0.333962,139.623025,0.285640,139.599005,0.322521
resampled_data_batch_11.npz,7,139.806192,0.743744,139.517745,1.008979,139.834221,0.303859,139.592711,0.327859,139.529965,0.858894,139.579644,0.326158
resampled_data_batch_12.npz,7,139.414212,1.634042,139.313366,0.938236,139.613064,0.305360,139.397258,0.344811,139.309505,0.961015,139.392439,0.342861
resampled_data_batch_13.npz,7,139.147801,1.883131,138.825924,2.099117,139.460711,0.466269,139.092190,0.371817,138.860213,1.909785,139.096988,0.364738
resampled_data_batch_14.npz,7,138.478010,1.712746,138.304282,1.950053,138.369967,0.325772,137.997264,0.344008,138.262274,1.677330,138.012014,0.335685
resampled_data_batch_15.npz,7,131.919503,0.830145,131.674400,1.465989,132.183645,0.428751,131.923579,0.446513,131.746527,0.659496,131.895284,0.445785
resampled_data_batch_16.npz,7,112.824303,1.001018,112.612610,0.848804,112.794384,0.608859,112.543915,0.656493,112.624361,0.889973,112.556204,0.666508
resampled_data_batch_17.npz,7,86.747898,1.040194,86.465759,1.324633,86.677195,0.811959,86.605511,0.820269,86.505306,0.814512,86.591212,0.840036
resampled_data_batch_18.npz,7,72.085630,0.279599,71.909234,0.374809,72.184821,0.189648,72.051485,0.246608,71.925061,0.266737,72.024471,0.217734
resampled_data_batch_19.npz,7,75.746106,0.485302,75.601623,0.504249,75.762698,0.439888,75.595749,0.468901,75.595339,0.494093,75.593107,0.449229
resampled_data_batch_20.npz,7,96.678214,1.032854,96.494825,1.032367,96.538651,0.797096,96.216580,0.736876,96.496500,1.035385,96.222852,0.727191
resampled_data_batch_21.npz,7,122.829028,0.846837,122.658400,0.840510,122.661211,0.793158,122.528375,0.746939,122.648526,0.835737,122.549892,0.750018
resampled_data_batch_22.npz,7,136.121714,0.363817,135.915166,0.393821,136.162084,0.319608,135.895223,0.415124,135.917059,0.383200,135.955535,0.350299
resampled_data_batch_23.npz,7,139.216053,0.244969,139.017626,0.315517,139.202479,0.218612,139.032456,0.231180,139.019435,0.306190,139.035464,0.233876
resampled_data_batch_24.npz,7,139.508045,0.259674,139.311330,0.323962,139.493277,0.253665,139.305895,0.318776,139.310184,0.315190,139.306131,0.311019
resampled_data_batch_25.npz,7,139.564590,1.246248,139.403490,1.434471,139.670651,0.581944,139.345259,0.358316,139.382896,1.241305,139.350269,0.342417
resampled_data_batch_26.npz,7,139.746168,0.405243,139.531017,0.398130,139.696724,0.263417,139.554134,0.268410,139.533250,0.406552,139.526396,0.256051
resampled_data_batch_27.npz,7,139.627027,0.255017,139.417943,0.304894,139.605366,0.237019,139.410764,0.276056,139.418529,0.290526,139.409748,0.274320
resampled_data_batch_28.npz,7,139.760818,0.262126,139.572317,0.320188,139.744914,0.264098,139.553642,0.339806,139.570998,0.307231,139.555227,0.303944
resampled_data_batch_29.npz,7,139.765910,0.239668,139.573087,0.277689,139.711585,0.211248,139.538491,0.246220,139.572855,0.272820,139.538142,0.240923
resampled_data_batch_30.npz,7,139.812708,1.117931,139.588748,1.001543,139.699455,0.303389,139.531653,0.393340,139.589238,1.001969,139.540226,0.379188
resampled_data_batch_31.npz,7,139.606145,0.739305,139.386350,1.094695,139.599635,0.328309,139.420009,0.403996,139.397090,0.926776,139.410249,0.398523
resampled_data_batch_32.npz,7,139.708160,0.272737,139.525507,0.336646,139.740539,0.286846,139.589149,0.344854,139.523915,0.324882,139.581361,0.336578
resampled_data_batch_33.npz,7,139.718707,0.227347,139.516419,0.275809,139.694612,0.213359,139.497343,0.250391,139.513808,0.267004,139.507866,0.250491
resampled_data_batch_34.npz,7,139.737654,0.640822,139.567011,0.918195,139.796592,0.648313,139.424578,0.259207,139.553243,0.779782,139.424676,0.261270
resampled_data_batch_35.npz,7,139.646238,0.289495,139.454583,0.345343,139.629648,0.232370,139.423584,0.288070,139.455505,0.340050,139.437290,0.281315
resampled_data_batch_36.npz,7,139.612863,0.256343,139.416827,0.314191,139.702454,0.252650,139.472254,0.358112,139.419496,0.302151,139.485580,0.334558
resampled_data_batch_37.npz,7,139.645670,1.026445,139.420965,1.032440,139.646676,0.251402,139.486797,0.277333,139.423288,0.981490,139.463058,0.285505
resampled_data_batch_38.npz,7,139.433435,0.967379,139.287672,0.916943,139.554073,0.283753,139.406584,0.311124,139.280288,0.964134,139.388485,0.307826
resampled_data_batch_39.npz,7,139.509171,0.261902,139.309789,0.306043,139.507755,0.282783,139.292276,0.356477,139.306423,0.303206,139.290821,0.352433
resampled_data_batch_40.npz,7,139.478935,1.359222,139.200959,1.614524,139.393615,0.297044,139.165087,0.367759,139.232413,1.438673,139.171568,0.371052
resampled_data_batch_41.npz,7,139.392569,0.537496,139.179574,0.369356,139.296822,0.284911,139.125971,0.357671,139.176455,0.358052,139.101789,0.334585
resampled_data_batch_42.npz,7,139.264709,0.284531,139.072531,0.328803,139.268557,0.263756,139.139438,0.235484,139.071217,0.317691,139.105271,0.258355
resampled_data_batch_43.npz,7,139.236529,1.013416,139.098588,1.300148,139.021664,0.771777,138.940823,0.445178,139.078030,1.087389,138.941825,0.425176
resampled_data_batch_44.npz,7,138.896587,0.349391,138.711290,0.332697,138.767297,0.304596,138.585396,0.356632,138.711524,0.324311,138.595825,0.361384
resampled_data_batch_45.npz,7,138.666290,0.263334,138.492367,0.311774,138.677234,0.274249,138.512208,0.322968,138.487558,0.299784,138.491637,0.318655
resampled_data_batch_46.npz,7,138.007544,0.500364,137.799592,0.813133,137.982152,0.324937,137.906320,0.294997,137.812367,0.632031,137.900259,0.282562
resampled_data_batch_47.npz,7,136.034395,0.358781,135.836827,0.391931,136.106523,0.385527,135.898841,0.420709,135.834437,0.385264,135.884574,0.423568
resampled_data_batch_48.npz,7,121.860956,1.997309,121.712253,1.970934,122.096968,1.895341,121.656964,1.926465,121.708948,1.973295,121.656592,1.944715
resampled_data_batch_49.npz,7,69.032922,3.739907,68.905256,3.752131,72.143382,4.978915,70.571238,5.312596,68.904080,3.752252,72.006805,4.920960
resampled_data_batch_54.npz,7,66.226134,3.806215,66.079680,3.824441,67.180032,2.795154,66.217634,2.715260,66.073467,3.832196,66.223324,2.731632
resampled_data_batch_55.npz,7,120.813829,2.472217,120.614016,2.425790,120.993911,2.688911,120.548227,2.705992,120.613276,2.430814,120.572066,2.701373
resampled_data_batch_56.npz,7,136.042362,0.403953,135.879019,0.464080,135.944374,0.328328,135.763566,0.332252,135.862228,0.427506,135.762390,0.327683
resampled_data_batch_57.npz,7,138.083379,0.263223,137.899897,0.317057,138.089041,0.230145,137.915963,0.269063,137.901679,0.307877,137.899520,0.265559
resampled_data_batch_58.npz,7,138.648547,0.327389,138.458664,0.341925,138.518831,0.248428,138.356809,0.260590,138.451537,0.335398,138.366840,0.256901
resampled_data_batch_59.npz,7,139.013796,0.239432,138.821587,0.305153,139.080241,0.226862,138.854002,0.304542,138.822464,0.293083,138.874296,0.281148
resampled_data_batch_60.npz,7,139.271708,0.926134,139.015535,0.535304,139.158761,0.314546,138.943177,0.374297,139.006040,0.443218,138.944187,0.363024
